Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.0141,0.8571,0.1288,1
2,0.0,0.1335,0.8665,1
3,0.0,0.0702,0.9298,1
4,0.0,0.1425,0.8575,1
5,0.0,0.1132,0.8868,1
6,0.0,0.1699,0.8301,1
7,0.0,0.1259,0.8741,1
8,0.0,0.1713,0.8287,1
9,0.0,0.1236,0.8764,1
10,0.0,0.1668,0.8332,1
11,0.0,0.1358,0.8642,1
12,0.0,0.1789,0.8211,1
13,0.0,0.1242,0.8758,1
14,0.0,0.1691,0.8309,1
15,0.0,0.1362,0.8638,1
16,0.0,0.1661,0.8339,1
17,0.0,0.1281,0.8719,1
18,0.0,0.1729,0.8271,1
19,0.0,0.1342,0.8658,1
20,0.0,0.1647,0.8353,1
21,0.0,0.1369,0.8631,1
22,0.0,0.1705,0.8295,1
23,0.0,0.1281,0.8719,1
24,0.0,0.1836,0.8164,1
25,0.0,0.1261,0.8739,1
26,0.0,0.1767,0.8233,1
27,0.0,0.1209,0.8791,1
28,0.0,0.1744,0.8256,1
29,0.0,0.1184,0.8816,1
30,0.0,0.1816,0.8184,1
31,0.0,0.121,0.879,1
32,0.0,0.1833,0.8167,1
33,0.0,0.1252,0.8748,1
34,0.0,0.1744,0.8256,1
35,0.0,0.1339,0.8661,1
36,0.0,0.1668,0.8332,1
37,0.0,0.134,0.866,1
38,0.0,0.1685,0.8315,1
39,0.0,0.1362,0.8638,1
40,0.0,0.1658,0.8342,1
41,0.0,0.1452,0.8548,1
42,0.0,0.1611,0.8389,1
43,0.0,0.147,0.853,1
44,0.0,0.1572,0.8428,1
45,0.0,0.1524,0.8476,1
46,0.0,0.163,0.837,1
47,0.0,0.1524,0.8476,1
48,0.0,0.156,0.844,1
49,0.0,0.152,0.848,1
50,0.0,0.1597,0.8403,1
51,0.0,0.1558,0.8442,1
52,0.0,0.1651,0.8349,1
53,0.0,0.1444,0.8556,1
54,0.0,0.1658,0.8342,1
55,0.0,0.1461,0.8539,1
56,0.0,0.1772,0.8228,1
