Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.0355,0.8364,0.1281,1
2,0.0,0.263,0.737,1
3,0.0,0.0896,0.9104,1
4,0.0,0.1068,0.8932,1
5,0.0,0.0992,0.9008,1
6,0.0,0.1352,0.8648,1
7,0.0,0.1138,0.8862,1
8,0.0,0.1281,0.8719,1
9,0.0,0.1186,0.8814,1
10,0.0,0.1189,0.8811,1
11,0.0,0.1267,0.8733,1
12,0.0,0.1264,0.8736,1
13,0.0,0.128,0.872,1
14,0.0,0.1255,0.8745,1
15,0.0,0.1242,0.8758,1
16,0.0,0.1208,0.8792,1
17,0.0,0.1274,0.8726,1
18,0.0,0.1272,0.8728,1
19,0.0,0.12,0.88,1
20,0.0,0.1152,0.8848,1
21,0.0,0.1305,0.8695,1
22,0.0,0.1243,0.8757,1
23,0.0,0.124,0.876,1
24,0.0,0.1236,0.8764,1
25,0.0,0.1222,0.8778,1
26,0.0,0.1203,0.8797,1
27,0.0,0.1384,0.8616,1
28,0.0,0.1095,0.8905,1
29,0.0,0.1298,0.8702,1
30,0.0,0.1171,0.8829,1
31,0.0,0.1301,0.8699,1
32,0.0,0.1168,0.8832,1
33,0.0,0.1179,0.8821,1
34,0.0,0.1216,0.8784,1
35,0.0,0.1239,0.8761,1
36,0.0,0.1317,0.8683,1
37,0.0,0.119,0.881,1
38,0.0,0.1287,0.8713,1
39,0.0,0.1139,0.8861,1
40,0.0,0.1297,0.8703,1
41,0.0,0.1174,0.8826,1
42,0.0,0.1285,0.8715,1
43,0.0,0.1188,0.8812,1
44,0.0,0.1212,0.8788,1
45,0.0,0.1301,0.8699,1
46,0.0,0.1263,0.8737,1
47,0.0,0.1263,0.8737,1
48,0.0,0.1234,0.8766,1
49,0.0,0.1164,0.8836,1
50,0.0,0.1217,0.8783,1
51,0.0,0.1235,0.8765,1
52,0.0,0.1254,0.8746,1
53,0.0,0.1148,0.8852,1
54,0.0,0.1313,0.8687,1
55,0.0,0.1146,0.8854,1
56,0.0,0.1295,0.8705,1
57,0.0,0.1196,0.8804,1
58,0.0,0.1306,0.8694,1
59,0.0,0.1231,0.8769,1
60,0.0,0.1273,0.8727,1
61,0.0,0.1126,0.8874,1
62,0.0,0.1174,0.8826,1
63,0.0,0.1216,0.8784,1
64,0.0,0.1213,0.8787,1
65,0.0,0.1219,0.8781,1
66,0.0,0.1215,0.8785,1
67,0.0,0.1253,0.8747,1
68,0.0,0.1246,0.8754,1
69,0.0,0.1277,0.8723,1
70,0.0,0.126,0.874,1
71,0.0,0.1196,0.8804,1
72,0.0,0.1271,0.8729,1
73,0.0,0.1201,0.8799,1
74,0.0,0.1227,0.8773,1
75,0.0,0.1166,0.8834,1
76,0.0,0.1242,0.8758,1
77,0.0,0.1235,0.8765,1
78,0.0,0.1269,0.8731,1
79,0.0,0.1222,0.8778,1
80,0.0,0.12,0.88,1
81,0.0,0.122,0.878,1
82,0.0,0.1225,0.8775,1
83,0.0,0.1275,0.8725,1
84,0.0,0.1165,0.8835,1
85,0.0,0.1214,0.8786,1
86,0.0,0.1282,0.8718,1
87,0.0,0.1195,0.8805,1
88,0.0,0.1219,0.8781,1
89,0.0,0.1188,0.8812,1
90,0.0,0.1244,0.8756,1
91,0.0,0.1099,0.8901,1
92,0.0,0.1244,0.8756,1
93,0.0,0.119,0.881,1
94,0.0,0.1183,0.8817,1
95,0.0,0.131,0.869,1
96,0.0,0.1151,0.8849,1
97,0.0,0.1308,0.8692,1
98,0.0,0.1153,0.8847,1
99,0.0,0.1321,0.8679,1
100,0.0,0.1151,0.8849,1
101,0.0,0.1269,0.8731,1
102,0.0,0.1249,0.8751,1
103,0.0,0.1252,0.8748,1
104,0.0,0.1195,0.8805,1
105,0.0,0.1209,0.8791,1
106,0.0,0.1287,0.8713,1
107,0.0,0.1182,0.8818,1
108,0.0,0.1275,0.8725,1
109,0.0,0.1283,0.8717,1
110,0.0,0.1183,0.8817,1
111,0.0,0.1248,0.8752,1
112,0.0,0.1128,0.8872,1
113,0.0,0.136,0.864,1
114,0.0,0.1136,0.8864,1
115,0.0,0.1221,0.8779,1
116,0.0,0.1232,0.8768,1
117,0.0,0.1217,0.8783,1
118,0.0,0.1171,0.8829,1
119,0.0,0.126,0.874,1
120,0.0,0.1207,0.8793,1
121,0.0,0.1291,0.8709,1
122,0.0,0.1144,0.8856,1
123,0.0,0.1328,0.8672,1
124,0.0,0.1175,0.8825,1
125,0.0,0.1266,0.8734,1
126,0.0,0.1191,0.8809,1
127,0.0,0.1234,0.8766,1
128,0.0,0.1308,0.8692,1
129,0.0,0.1155,0.8845,1
130,0.0,0.1231,0.8769,1
131,0.0,0.1225,0.8775,1
132,0.0,0.1208,0.8792,1
133,0.0,0.1252,0.8748,1
134,0.0,0.1226,0.8774,1
135,0.0,0.117,0.883,1
136,0.0,0.1386,0.8614,1
137,0.0,0.1165,0.8835,1
138,0.0,0.1354,0.8646,1
139,0.0,0.1151,0.8849,1
140,0.0,0.1333,0.8667,1
141,0.0,0.1151,0.8849,1
142,0.0,0.134,0.866,1
143,0.0,0.1122,0.8878,1
144,0.0,0.1335,0.8665,1
145,0.0,0.122,0.878,1
146,0.0,0.125,0.875,1
147,0.0,0.1224,0.8776,1
148,0.0,0.1191,0.8809,1
149,0.0,0.1219,0.8781,1
150,0.0,0.1223,0.8777,1
151,0.0,0.123,0.877,1
152,0.0,0.1238,0.8762,1
153,0.0,0.1312,0.8688,1
154,0.0,0.121,0.879,1
155,0.0,0.1304,0.8696,1
156,0.0,0.1153,0.8847,1
157,0.0,0.125,0.875,1
158,0.0,0.1244,0.8756,1
159,0.0,0.1265,0.8735,1
160,0.0,0.1187,0.8813,1
161,0.0,0.1337,0.8663,1
162,0.0,0.1203,0.8797,1
163,0.0,0.1237,0.8763,1
164,0.0,0.1228,0.8772,1
165,0.0,0.1212,0.8788,1
166,0.0,0.1235,0.8765,1
167,0.0,0.1285,0.8715,1
168,0.0,0.1193,0.8807,1
169,0.0,0.1334,0.8666,1
170,0.0,0.1136,0.8864,1
171,0.0,0.1225,0.8775,1
172,0.0,0.123,0.877,1
173,0.0,0.1225,0.8775,1
174,0.0,0.1229,0.8771,1
175,0.0,0.1279,0.8721,1
176,0.0,0.1202,0.8798,1
177,0.0,0.1267,0.8733,1
178,0.0,0.1314,0.8686,1
179,0.0,0.1139,0.8861,1
180,0.0,0.1305,0.8695,1
181,0.0,0.1287,0.8713,1
182,0.0,0.1177,0.8823,1
183,0.0,0.131,0.869,1
184,0.0,0.1197,0.8803,1
185,0.0,0.1229,0.8771,1
186,0.0,0.1206,0.8794,1
187,0.0,0.1197,0.8803,1
188,0.0,0.129,0.871,1
189,0.0,0.1255,0.8745,1
190,0.0,0.1261,0.8739,1
191,0.0,0.1194,0.8806,1
192,0.0,0.1227,0.8773,1
193,0.0,0.1264,0.8736,1
194,0.0,0.121,0.879,1
195,0.0,0.1244,0.8756,1
196,0.0,0.1299,0.8701,1
197,0.0,0.1254,0.8746,1
198,0.0,0.1197,0.8803,1
199,0.0,0.1248,0.8752,1
200,0.0,0.114,0.886,1
0,0.3368,0.3332,0.33,2
1,0.03,0.8534,0.1166,2
2,0.0002,0.2576,0.7422,2
3,0.0,0.0832,0.9168,2
4,0.0,0.1107,0.8893,2
5,0.0,0.1046,0.8954,2
6,0.0,0.1311,0.8689,2
7,0.0,0.1159,0.8841,2
8,0.0,0.1323,0.8677,2
9,0.0,0.1226,0.8774,2
10,0.0,0.1276,0.8724,2
11,0.0,0.1181,0.8819,2
12,0.0,0.1257,0.8743,2
13,0.0,0.1255,0.8745,2
14,0.0,0.1182,0.8818,2
15,0.0,0.1208,0.8792,2
16,0.0,0.1252,0.8748,2
17,0.0,0.1207,0.8793,2
18,0.0,0.1268,0.8732,2
19,0.0,0.1235,0.8765,2
20,0.0,0.127,0.873,2
21,0.0,0.119,0.881,2
22,0.0,0.1299,0.8701,2
23,0.0,0.1184,0.8816,2
24,0.0,0.1294,0.8706,2
25,0.0,0.12,0.88,2
26,0.0,0.12,0.88,2
27,0.0,0.1315,0.8685,2
28,0.0,0.1181,0.8819,2
29,0.0,0.1269,0.8731,2
30,0.0,0.1237,0.8763,2
31,0.0,0.1216,0.8784,2
32,0.0,0.1291,0.8709,2
33,0.0,0.1177,0.8823,2
34,0.0,0.1285,0.8715,2
35,0.0,0.1139,0.8861,2
36,0.0,0.1266,0.8734,2
37,0.0,0.1181,0.8819,2
38,0.0,0.1315,0.8685,2
39,0.0,0.12,0.88,2
40,0.0,0.124,0.876,2
41,0.0,0.1219,0.8781,2
42,0.0,0.1234,0.8766,2
43,0.0,0.1296,0.8704,2
44,0.0,0.125,0.875,2
45,0.0,0.1262,0.8738,2
46,0.0,0.1226,0.8774,2
47,0.0,0.1215,0.8785,2
48,0.0,0.1251,0.8749,2
49,0.0,0.1236,0.8764,2
50,0.0,0.1211,0.8789,2
51,0.0,0.1214,0.8786,2
52,0.0,0.1254,0.8746,2
53,0.0,0.1195,0.8805,2
54,0.0,0.12,0.88,2
55,0.0,0.1223,0.8777,2
56,0.0,0.1301,0.8699,2
57,0.0,0.1191,0.8809,2
58,0.0,0.1242,0.8758,2
59,0.0,0.1209,0.8791,2
60,0.0,0.126,0.874,2
61,0.0,0.1229,0.8771,2
62,0.0,0.1239,0.8761,2
63,0.0,0.1237,0.8763,2
64,0.0,0.1231,0.8769,2
65,0.0,0.1225,0.8775,2
66,0.0,0.1273,0.8727,2
67,0.0,0.1181,0.8819,2
68,0.0,0.1336,0.8664,2
69,0.0,0.1167,0.8833,2
70,0.0,0.1272,0.8728,2
71,0.0,0.1218,0.8782,2
72,0.0,0.1299,0.8701,2
73,0.0,0.1231,0.8769,2
74,0.0,0.1265,0.8735,2
75,0.0,0.1139,0.8861,2
76,0.0,0.1268,0.8732,2
77,0.0,0.1201,0.8799,2
78,0.0,0.1245,0.8755,2
79,0.0,0.1216,0.8784,2
80,0.0,0.1274,0.8726,2
81,0.0,0.1164,0.8836,2
82,0.0,0.1247,0.8753,2
83,0.0,0.1223,0.8777,2
84,0.0,0.123,0.877,2
85,0.0,0.1224,0.8776,2
86,0.0,0.1196,0.8804,2
87,0.0,0.1252,0.8748,2
88,0.0,0.1192,0.8808,2
89,0.0,0.1232,0.8768,2
90,0.0,0.1221,0.8779,2
91,0.0,0.1263,0.8737,2
92,0.0,0.1132,0.8868,2
93,0.0,0.1278,0.8722,2
94,0.0,0.1187,0.8813,2
95,0.0,0.1189,0.8811,2
96,0.0,0.1296,0.8704,2
97,0.0,0.1251,0.8749,2
98,0.0,0.1191,0.8809,2
99,0.0,0.1241,0.8759,2
100,0.0,0.1177,0.8823,2
101,0.0,0.1327,0.8673,2
102,0.0,0.115,0.885,2
103,0.0,0.1257,0.8743,2
104,0.0,0.1164,0.8836,2
105,0.0,0.1347,0.8653,2
106,0.0,0.1182,0.8818,2
107,0.0,0.1249,0.8751,2
108,0.0,0.1177,0.8823,2
109,0.0,0.1278,0.8722,2
110,0.0,0.1195,0.8805,2
111,0.0,0.1202,0.8798,2
112,0.0,0.1338,0.8662,2
113,0.0,0.1232,0.8768,2
114,0.0,0.1281,0.8719,2
115,0.0,0.119,0.881,2
116,0.0,0.125,0.875,2
117,0.0,0.1231,0.8769,2
118,0.0,0.1213,0.8787,2
119,0.0,0.1302,0.8698,2
120,0.0,0.1219,0.8781,2
121,0.0,0.1268,0.8732,2
122,0.0,0.1232,0.8768,2
123,0.0,0.1233,0.8767,2
124,0.0,0.117,0.883,2
125,0.0,0.125,0.875,2
126,0.0,0.122,0.878,2
127,0.0,0.1338,0.8662,2
128,0.0,0.1178,0.8822,2
129,0.0,0.1183,0.8817,2
130,0.0,0.1216,0.8784,2
131,0.0,0.1202,0.8798,2
132,0.0,0.1229,0.8771,2
133,0.0,0.1195,0.8805,2
134,0.0,0.1308,0.8692,2
