Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.2396,0.5329,0.2275,1
2,0.094,0.5519,0.3541,1
3,0.0739,0.4065,0.5196,1
4,0.0933,0.2657,0.641,1
5,0.1227,0.1862,0.6911,1
6,0.151,0.1716,0.6774,1
7,0.17,0.207,0.623,1
8,0.1825,0.257,0.5605,1
9,0.1796,0.3043,0.5161,1
10,0.1668,0.3499,0.4833,1
11,0.1569,0.3674,0.4757,1
12,0.14,0.3691,0.4909,1
13,0.1307,0.35,0.5193,1
14,0.121,0.3311,0.5479,1
15,0.12,0.3204,0.5596,1
16,0.1222,0.3082,0.5696,1
17,0.1331,0.2891,0.5778,1
18,0.1473,0.2893,0.5634,1
19,0.1544,0.311,0.5346,1
20,0.1555,0.3367,0.5078,1
21,0.1605,0.3507,0.4888,1
22,0.1576,0.3665,0.4759,1
23,0.1544,0.3702,0.4754,1
24,0.1496,0.3745,0.4759,1
25,0.1464,0.3699,0.4837,1
26,0.1349,0.3598,0.5053,1
27,0.1233,0.355,0.5217,1
28,0.1213,0.342,0.5367,1
29,0.1309,0.3254,0.5437,1
30,0.1361,0.3305,0.5334,1
31,0.1369,0.342,0.5211,1
32,0.1377,0.3551,0.5072,1
33,0.1472,0.3603,0.4925,1
34,0.1485,0.3706,0.4809,1
35,0.1515,0.3749,0.4736,1
36,0.1549,0.3814,0.4637,1
37,0.1601,0.3812,0.4587,1
38,0.1669,0.3801,0.453,1
39,0.1643,0.3818,0.4539,1
40,0.1588,0.3801,0.4611,1
41,0.1473,0.3883,0.4644,1
42,0.1433,0.3812,0.4755,1
43,0.1457,0.378,0.4763,1
44,0.1503,0.3721,0.4776,1
45,0.1517,0.373,0.4753,1
46,0.1498,0.3826,0.4676,1
47,0.1507,0.3898,0.4595,1
48,0.153,0.3808,0.4662,1
49,0.1486,0.3811,0.4703,1
50,0.1417,0.388,0.4703,1
51,0.1325,0.3962,0.4713,1
52,0.1272,0.3876,0.4852,1
53,0.1322,0.3752,0.4926,1
54,0.1334,0.3697,0.4969,1
55,0.1407,0.3599,0.4994,1
56,0.1512,0.3485,0.5003,1
57,0.1656,0.3394,0.495,1
58,0.1707,0.3574,0.4719,1
59,0.1694,0.3875,0.4431,1
60,0.151,0.4175,0.4315,1
61,0.1339,0.4214,0.4447,1
62,0.1236,0.4125,0.4639,1
63,0.1207,0.3841,0.4952,1
64,0.1297,0.3471,0.5232,1
65,0.1341,0.3329,0.533,1
66,0.1373,0.3397,0.523,1
67,0.1434,0.35,0.5066,1
68,0.1532,0.3609,0.4859,1
69,0.1587,0.3732,0.4681,1
70,0.159,0.392,0.449,1
71,0.1558,0.4102,0.434,1
72,0.1422,0.4247,0.4331,1
73,0.1321,0.4149,0.453,1
74,0.1239,0.3942,0.4819,1
75,0.1197,0.3661,0.5142,1
76,0.1266,0.3417,0.5317,1
77,0.1345,0.3356,0.5299,1
78,0.1482,0.3427,0.5091,1
79,0.1498,0.368,0.4822,1
80,0.1512,0.3945,0.4543,1
81,0.147,0.4058,0.4472,1
82,0.1492,0.4048,0.446,1
83,0.1514,0.4043,0.4443,1
84,0.1519,0.4016,0.4465,1
85,0.1524,0.4048,0.4428,1
86,0.1421,0.4186,0.4393,1
87,0.1351,0.4187,0.4462,1
88,0.1289,0.4047,0.4664,1
89,0.1364,0.3841,0.4795,1
90,0.139,0.3669,0.4941,1
91,0.1284,0.3654,0.5062,1
92,0.1245,0.3628,0.5127,1
93,0.1327,0.3517,0.5156,1
94,0.1339,0.3472,0.5189,1
95,0.1326,0.3602,0.5072,1
96,0.1363,0.3614,0.5023,1
97,0.1391,0.3568,0.5041,1
98,0.1381,0.3574,0.5045,1
99,0.1348,0.3754,0.4898,1
100,0.1335,0.3849,0.4816,1
101,0.1329,0.3829,0.4842,1
102,0.1301,0.3839,0.486,1
103,0.1358,0.3893,0.4749,1
104,0.139,0.3925,0.4685,1
105,0.134,0.3982,0.4678,1
106,0.132,0.3973,0.4707,1
107,0.125,0.3888,0.4862,1
108,0.1238,0.381,0.4952,1
109,0.1227,0.3835,0.4938,1
110,0.126,0.3748,0.4992,1
111,0.131,0.3698,0.4992,1
112,0.1408,0.3718,0.4874,1
113,0.1413,0.3788,0.4799,1
114,0.1395,0.3877,0.4728,1
115,0.1337,0.4053,0.461,1
116,0.1317,0.4148,0.4535,1
117,0.1331,0.4081,0.4588,1
118,0.138,0.3946,0.4674,1
119,0.134,0.392,0.474,1
120,0.1287,0.3914,0.4799,1
121,0.1303,0.3835,0.4862,1
122,0.1316,0.3767,0.4917,1
123,0.1339,0.366,0.5001,1
124,0.1322,0.3765,0.4913,1
125,0.1339,0.3901,0.476,1
126,0.1328,0.4006,0.4666,1
127,0.1334,0.4004,0.4662,1
128,0.1293,0.4087,0.462,1
129,0.1248,0.4139,0.4613,1
130,0.1232,0.4119,0.4649,1
131,0.1208,0.4002,0.479,1
132,0.1226,0.3835,0.4939,1
133,0.1281,0.3638,0.5081,1
134,0.1299,0.3647,0.5054,1
135,0.1249,0.3735,0.5016,1
136,0.1223,0.3804,0.4973,1
137,0.1235,0.3775,0.499,1
138,0.1325,0.3702,0.4973,1
139,0.1382,0.3709,0.4909,1
140,0.1374,0.3922,0.4704,1
141,0.1356,0.4121,0.4523,1
142,0.1371,0.4131,0.4498,1
143,0.1312,0.4153,0.4535,1
144,0.1218,0.416,0.4622,1
145,0.1207,0.403,0.4763,1
146,0.1287,0.3984,0.4729,1
147,0.1308,0.3976,0.4716,1
148,0.132,0.3965,0.4715,1
149,0.1338,0.398,0.4682,1
150,0.1339,0.3933,0.4728,1
151,0.1344,0.3758,0.4898,1
152,0.137,0.3669,0.4961,1
153,0.1448,0.3665,0.4887,1
154,0.1554,0.3642,0.4804,1
155,0.1557,0.3773,0.467,1
156,0.1482,0.3903,0.4615,1
157,0.1433,0.3928,0.4639,1
158,0.1369,0.3965,0.4666,1
159,0.1307,0.3977,0.4716,1
160,0.1318,0.3895,0.4787,1
161,0.1305,0.3947,0.4748,1
162,0.1313,0.3842,0.4845,1
163,0.14,0.3714,0.4886,1
164,0.1455,0.3829,0.4716,1
165,0.1491,0.3977,0.4532,1
166,0.1459,0.4046,0.4495,1
167,0.1384,0.406,0.4556,1
168,0.129,0.4049,0.4661,1
169,0.1326,0.3843,0.4831,1
170,0.1348,0.3692,0.496,1
171,0.1384,0.3587,0.5029,1
172,0.144,0.3628,0.4932,1
173,0.1436,0.3701,0.4863,1
174,0.1436,0.3848,0.4716,1
175,0.1379,0.3985,0.4636,1
176,0.1383,0.4025,0.4592,1
177,0.1387,0.4064,0.4549,1
178,0.1388,0.407,0.4542,1
179,0.1355,0.4093,0.4552,1
180,0.1367,0.4121,0.4512,1
