Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.0439,0.8526,0.1035,1
2,0.0,0.3811,0.6189,1
3,0.0,0.1735,0.8265,1
4,0.0,0.1142,0.8858,1
5,0.0,0.0993,0.9007,1
6,0.0,0.1072,0.8928,1
7,0.0,0.0981,0.9019,1
8,0.0,0.1064,0.8936,1
9,0.0,0.1045,0.8955,1
10,0.0,0.1062,0.8938,1
11,0.0,0.1042,0.8958,1
12,0.0,0.1009,0.8991,1
13,0.0,0.1016,0.8984,1
14,0.0,0.0957,0.9043,1
15,0.0,0.1065,0.8935,1
16,0.0,0.0946,0.9054,1
17,0.0,0.1116,0.8884,1
18,0.0,0.0926,0.9074,1
19,0.0,0.1155,0.8845,1
20,0.0,0.0917,0.9083,1
21,0.0,0.1069,0.8931,1
22,0.0,0.0964,0.9036,1
23,0.0,0.1,0.9,1
24,0.0,0.0939,0.9061,1
25,0.0,0.1035,0.8965,1
26,0.0,0.1042,0.8958,1
27,0.0,0.0993,0.9007,1
28,0.0,0.1014,0.8986,1
29,0.0,0.0997,0.9003,1
30,0.0,0.1014,0.8986,1
31,0.0,0.0936,0.9064,1
32,0.0,0.1056,0.8944,1
33,0.0,0.0975,0.9025,1
34,0.0,0.1074,0.8926,1
35,0.0,0.095,0.905,1
36,0.0,0.1034,0.8966,1
37,0.0,0.1025,0.8975,1
38,0.0,0.1027,0.8973,1
39,0.0,0.1012,0.8988,1
40,0.0,0.1064,0.8936,1
41,0.0,0.097,0.903,1
42,0.0,0.1038,0.8962,1
43,0.0,0.1033,0.8967,1
44,0.0,0.0971,0.9029,1
45,0.0,0.1088,0.8912,1
46,0.0,0.1021,0.8979,1
47,0.0,0.1024,0.8976,1
48,0.0,0.0989,0.9011,1
49,0.0,0.1008,0.8992,1
50,0.0,0.1002,0.8998,1
51,0.0,0.1098,0.8902,1
52,0.0,0.0968,0.9032,1
53,0.0,0.0985,0.9015,1
54,0.0,0.0977,0.9023,1
55,0.0,0.1059,0.8941,1
56,0.0,0.1051,0.8949,1
57,0.0,0.0997,0.9003,1
58,0.0,0.1057,0.8943,1
59,0.0,0.1,0.9,1
60,0.0,0.1011,0.8989,1
61,0.0,0.1019,0.8981,1
62,0.0,0.1057,0.8943,1
63,0.0,0.103,0.897,1
64,0.0,0.0979,0.9021,1
65,0.0,0.1073,0.8927,1
66,0.0,0.1076,0.8924,1
67,0.0,0.0997,0.9003,1
68,0.0,0.1023,0.8977,1
69,0.0,0.0982,0.9018,1
70,0.0,0.1055,0.8945,1
71,0.0,0.1014,0.8986,1
72,0.0,0.1001,0.8999,1
73,0.0,0.0992,0.9008,1
74,0.0,0.1041,0.8959,1
75,0.0,0.1074,0.8926,1
76,0.0,0.0923,0.9077,1
77,0.0,0.1021,0.8979,1
78,0.0,0.1034,0.8966,1
79,0.0,0.1023,0.8977,1
80,0.0,0.1065,0.8935,1
81,0.0,0.1011,0.8989,1
82,0.0,0.0996,0.9004,1
83,0.0,0.1014,0.8986,1
84,0.0,0.097,0.903,1
85,0.0,0.1007,0.8993,1
86,0.0,0.1061,0.8939,1
87,0.0,0.0967,0.9033,1
88,0.0,0.1099,0.8901,1
89,0.0,0.094,0.906,1
90,0.0,0.0984,0.9016,1
91,0.0,0.1029,0.8971,1
92,0.0,0.1006,0.8994,1
93,0.0,0.0983,0.9017,1
94,0.0,0.1055,0.8945,1
95,0.0,0.0939,0.9061,1
96,0.0,0.107,0.893,1
97,0.0,0.097,0.903,1
98,0.0,0.0997,0.9003,1
99,0.0,0.1001,0.8999,1
100,0.0,0.1015,0.8985,1
101,0.0,0.1051,0.8949,1
102,0.0,0.1013,0.8987,1
103,0.0,0.1015,0.8985,1
104,0.0,0.1056,0.8944,1
105,0.0,0.1016,0.8984,1
106,0.0,0.1006,0.8994,1
107,0.0,0.1012,0.8988,1
108,0.0,0.1066,0.8934,1
109,0.0,0.1009,0.8991,1
110,0.0,0.1025,0.8975,1
111,0.0,0.1012,0.8988,1
112,0.0,0.0988,0.9012,1
113,0.0,0.1021,0.8979,1
114,0.0,0.104,0.896,1
115,0.0,0.0933,0.9067,1
116,0.0,0.1006,0.8994,1
117,0.0,0.0966,0.9034,1
118,0.0,0.1011,0.8989,1
119,0.0,0.1042,0.8958,1
120,0.0,0.0979,0.9021,1
121,0.0,0.1018,0.8982,1
122,0.0,0.0966,0.9034,1
123,0.0,0.1054,0.8946,1
124,0.0,0.1011,0.8989,1
125,0.0,0.103,0.897,1
126,0.0,0.0998,0.9002,1
127,0.0,0.1088,0.8912,1
128,0.0,0.0995,0.9005,1
129,0.0,0.1015,0.8985,1
130,0.0,0.108,0.892,1
131,0.0,0.1053,0.8947,1
132,0.0,0.0979,0.9021,1
133,0.0,0.102,0.898,1
134,0.0,0.1025,0.8975,1
135,0.0,0.1085,0.8915,1
136,0.0,0.0943,0.9057,1
137,0.0,0.1048,0.8952,1
138,0.0,0.1089,0.8911,1
139,0.0,0.0993,0.9007,1
140,0.0,0.103,0.897,1
141,0.0,0.1049,0.8951,1
142,0.0,0.1002,0.8998,1
143,0.0,0.1003,0.8997,1
144,0.0,0.1064,0.8936,1
145,0.0,0.0974,0.9026,1
146,0.0,0.1061,0.8939,1
147,0.0,0.1025,0.8975,1
148,0.0,0.1039,0.8961,1
149,0.0,0.1122,0.8878,1
150,0.0,0.095,0.905,1
151,0.0,0.1029,0.8971,1
152,0.0,0.1001,0.8999,1
153,0.0,0.1043,0.8957,1
154,0.0,0.1011,0.8989,1
155,0.0,0.1077,0.8923,1
156,0.0,0.0904,0.9096,1
157,0.0,0.1108,0.8892,1
158,0.0,0.105,0.895,1
159,0.0,0.1067,0.8933,1
160,0.0,0.1023,0.8977,1
161,0.0,0.1003,0.8997,1
162,0.0,0.1071,0.8929,1
163,0.0,0.0965,0.9035,1
164,0.0,0.109,0.891,1
165,0.0,0.0967,0.9033,1
166,0.0,0.1067,0.8933,1
167,0.0,0.0973,0.9027,1
168,0.0,0.101,0.899,1
169,0.0,0.1054,0.8946,1
170,0.0,0.0947,0.9053,1
171,0.0,0.1077,0.8923,1
