Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.1552,0.6518,0.193,1
2,0.0283,0.5681,0.4036,1
3,0.0255,0.3248,0.6497,1
4,0.0352,0.1659,0.7989,1
5,0.0507,0.0921,0.8572,1
6,0.0708,0.0822,0.847,1
7,0.089,0.1054,0.8056,1
8,0.1035,0.1346,0.7619,1
9,0.1128,0.171,0.7162,1
10,0.1183,0.2051,0.6766,1
11,0.1177,0.2427,0.6396,1
12,0.1151,0.282,0.6029,1
13,0.1113,0.3186,0.5701,1
14,0.1057,0.3394,0.5549,1
15,0.1003,0.3596,0.5401,1
16,0.0956,0.3623,0.5421,1
17,0.087,0.3586,0.5544,1
18,0.0818,0.3448,0.5734,1
19,0.0858,0.327,0.5872,1
20,0.0897,0.3099,0.6004,1
21,0.0956,0.3039,0.6005,1
22,0.0975,0.3062,0.5963,1
23,0.0994,0.3156,0.585,1
24,0.0965,0.3233,0.5802,1
25,0.0975,0.3328,0.5697,1
26,0.0958,0.3425,0.5617,1
27,0.1012,0.3505,0.5483,1
28,0.1012,0.3548,0.544,1
29,0.1018,0.3529,0.5453,1
30,0.1046,0.3438,0.5516,1
31,0.1094,0.3361,0.5545,1
32,0.1093,0.345,0.5457,1
33,0.1083,0.3449,0.5468,1
34,0.1086,0.3503,0.5411,1
35,0.107,0.3648,0.5282,1
36,0.1031,0.3782,0.5187,1
37,0.0989,0.3727,0.5284,1
38,0.0934,0.3612,0.5454,1
39,0.0936,0.3448,0.5616,1
40,0.0978,0.3315,0.5707,1
41,0.1026,0.3368,0.5606,1
42,0.113,0.3457,0.5413,1
43,0.1117,0.3619,0.5264,1
44,0.1065,0.3699,0.5236,1
45,0.1048,0.383,0.5122,1
46,0.0966,0.3901,0.5133,1
47,0.0962,0.3669,0.5369,1
48,0.0954,0.3545,0.5501,1
49,0.0998,0.3259,0.5743,1
50,0.0994,0.3226,0.578,1
51,0.0999,0.3227,0.5774,1
52,0.0963,0.316,0.5877,1
53,0.0998,0.3084,0.5918,1
54,0.1047,0.3107,0.5846,1
55,0.1123,0.3161,0.5716,1
56,0.1099,0.34,0.5501,1
57,0.1054,0.3537,0.5409,1
58,0.104,0.3521,0.5439,1
