t,pop,estrategia,n_vizinhos
0,60,Y,
0,60,B,
0,61,O,
0,61,Y,
0,61,B,
0,62,O,
0,62,Y,
0,62,B,
0,63,O,
0,63,Y,
0,63,B,
0,64,O,
0,64,Y,
0,64,B,
0,65,O,
0,65,Y,
0,65,B,
0,66,O,
0,66,Y,
0,66,B,
0,67,O,
0,67,Y,
0,67,B,
0,68,O,
0,68,Y,
0,68,B,
0,69,O,
0,69,Y,
0,69,B,
0,70,O,
0,70,Y,
0,70,B,
0,71,O,
0,71,Y,
0,71,B,
0,72,O,
0,72,Y,
0,72,B,
0,73,O,
0,73,Y,
0,73,B,
0,74,O,
0,74,Y,
0,74,B,
0,75,O,
0,75,Y,
0,75,B,
0,76,O,
0,76,Y,
0,76,B,
0,77,O,
0,77,Y,
0,77,B,
0,78,O,
0,78,Y,
0,78,B,
0,79,O,
0,79,Y,
0,79,B,
0,80,O,
0,80,Y,
0,80,B,
0,81,O,
0,81,Y,
0,81,B,
0,82,O,
0,82,Y,
0,82,B,
0,83,O,
0,83,Y,
0,83,B,
0,84,O,
0,84,Y,
0,84,B,
0,85,O,
0,85,Y,
0,85,B,
0,86,O,
0,86,Y,
0,86,B,
0,87,O,
0,87,Y,
0,87,B,
0,88,O,
0,88,Y,
0,88,B,
0,89,O,
0,89,Y,
0,89,B,
0,90,O,
0,90,Y,
0,90,B,
0,91,O,
0,91,Y,
0,91,B,
0,92,O,
0,92,Y,
0,92,B,
0,93,O,
0,93,Y,
0,93,B,
0,94,O,
0,94,Y,
0,94,B,
0,95,O,
0,95,Y,
0,95,B,
0,96,O,
0,96,Y,
0,96,B,
0,97,O,
0,97,Y,
0,97,B,
0,98,O,
0,98,Y,
0,98,B,
0,99,O,
0,99,Y,
0,99,B,
1,0,O,48.0
1,0,Y,47.4639855942377
1,0,B,39.48115167705551
1,1,O,48.0
1,1,Y,47.26301853486319
1,1,B,39.60080024622961
1,2,O,48.0
1,2,Y,47.47482227488152
1,2,B,39.54779189352692
1,3,O,48.0
1,3,Y,47.32499255287459
1,3,B,39.539346246973366
1,4,O,48.0
1,4,Y,47.42113230396609
1,4,B,39.29144542772861
1,5,O,48.0
1,5,Y,47.35972716488731
1,5,B,39.55390672319806
1,6,O,48.0
1,6,Y,47.291866028708135
1,6,B,39.34918723660446
1,7,O,48.0
1,7,Y,47.32042882668255
1,7,B,39.56503327283727
1,8,O,48.0
1,8,Y,47.385033192516595
1,8,B,39.423476968796436
1,9,O,48.0
1,9,Y,47.43413897280967
1,9,B,39.40961709706144
1,10,O,48.0
1,10,Y,47.46121965660154
1,10,B,39.49052132701422
1,11,O,48.0
1,11,Y,47.37016908212561
1,11,B,39.47535106065133
1,12,O,48.0
1,12,Y,47.45231689088191
1,12,B,39.313196480938416
1,13,O,48.0
1,13,Y,47.284703801945184
1,13,B,39.59585652442795
1,14,O,48.0
1,14,Y,47.25090252707581
1,14,B,39.49155609167672
1,15,O,48.0
1,15,Y,47.327457424559306
1,15,B,39.58518744285279
1,16,O,48.0
1,16,Y,47.47435123717562
1,16,B,39.34119033588686
1,17,O,48.0
1,17,Y,47.34873188405797
1,17,B,39.548611111111114
1,18,O,48.0
1,18,Y,47.46372819100092
1,18,B,39.518761167361525
1,19,O,48.0
1,19,Y,47.40263543191801
1,19,B,39.66270928462709
1,20,O,48.0
1,20,Y,47.37976983646275
1,20,B,39.41204819277108
1,21,O,48.0
1,21,Y,47.36320191158901
1,21,B,39.358751125788054
1,22,O,48.0
1,22,Y,47.142857142857146
1,22,B,39.36012084592145
1,23,O,48.0
1,23,Y,47.31701562960779
1,23,B,39.63764561618639
1,24,O,48.0
1,24,Y,47.256502242152465
1,24,B,39.32090665076051
1,25,O,48.0
1,25,Y,47.34325692170289
1,25,B,39.526427061310784
1,26,O,48.0
1,26,Y,47.365069919666766
1,26,B,39.44887556221889
1,27,O,48.0
1,27,Y,47.481995277449826
1,27,B,39.46490184414039
1,28,O,48.0
1,28,Y,47.406564163217034
1,28,B,39.479770531400966
1,29,O,48.0
1,29,Y,47.33403361344538
1,29,B,39.673261205564145
1,30,O,48.0
1,30,Y,47.48776172220584
1,30,B,39.524306591112435
1,31,O,48.0
1,31,Y,47.33050590730082
1,31,B,39.44584837545126
1,32,O,48.0
1,32,Y,47.52042628774423
1,32,B,39.44108940201303
1,33,O,48.0
1,33,Y,47.33745103946972
1,33,B,39.440947242206235
1,34,O,48.0
1,34,Y,47.24747010119595
1,34,B,39.32935560859188
1,35,O,48.0
1,35,Y,47.322064594023544
1,35,B,39.29816241849437
1,36,O,48.0
1,36,Y,47.35879005690327
1,36,B,39.52764277035237
1,37,O,48.0
1,37,Y,47.23538509124652
1,37,B,39.35071942446043
1,38,O,48.0
1,38,Y,47.42848682262363
1,38,B,39.6548161652993
1,39,O,48.0
1,39,Y,47.36008353221957
1,39,B,39.53881002718212
1,40,O,48.0
1,40,Y,47.481167883211675
1,40,B,39.5659921473875
1,41,O,48.0
1,41,Y,47.37956860395446
1,41,B,39.51510574018127
1,42,O,48.0
1,42,Y,47.4619335347432
1,42,B,39.41293384752299
1,43,O,48.0
1,43,Y,47.282562707766694
1,43,B,39.26377836722664
1,44,O,48.0
1,44,Y,47.15164305094965
1,44,B,39.48985863552551
1,45,O,48.0
1,45,Y,47.44941808415398
1,45,B,39.569069069069066
1,46,O,48.0
1,46,Y,47.21548308442548
1,46,B,39.29678188319428
1,47,O,48.0
1,47,Y,47.421336529817204
1,47,B,39.49225729600953
1,48,O,48.0
1,48,Y,47.37909469922573
1,48,B,39.520519010259505
1,49,O,48.0
1,49,Y,47.24665450121655
1,49,B,39.42023346303502
1,50,O,48.0
1,50,Y,47.35842928845586
1,50,B,39.671068796068795
1,51,O,48.0
1,51,Y,47.28796902918404
1,51,B,39.36108624291256
1,52,O,48.0
1,52,Y,47.48312611012433
1,52,B,39.58441558441559
1,53,O,48.0
1,53,Y,47.39546827794562
1,53,B,39.422281323877066
1,54,O,48.0
1,54,Y,47.37317000298775
1,54,B,39.52688821752266
1,55,O,48.0
1,55,Y,47.32290436835891
1,55,B,39.44050862851953
1,56,O,48.0
1,56,Y,47.39606060606061
1,56,B,39.28567251461988
1,57,O,48.0
1,57,Y,47.42762163795709
1,57,B,39.48346738159071
1,58,O,48.0
1,58,Y,47.416162227602904
1,58,B,39.360246623605406
1,59,O,48.0
1,59,Y,47.29713603818616
1,59,B,39.66615620214395
1,60,O,48.0
1,60,Y,47.35124468731026
1,60,B,39.34095634095634
1,61,O,48.0
1,61,Y,47.41814420803782
1,61,B,39.68966584158416
1,62,O,48.0
1,62,Y,47.38461538461539
1,62,B,39.39166177334116
1,63,O,48.0
1,63,Y,47.36310975609756
1,63,B,39.24662756598241
1,64,O,48.0
1,64,Y,47.418203102136374
1,64,B,39.80541561712846
1,65,O,48.0
1,65,Y,47.38086642599278
1,65,B,39.39081481481482
1,66,O,48.0
1,66,Y,47.36192785692634
1,66,B,39.500448967375036
1,67,O,48.0
1,67,Y,47.4071964017991
1,67,B,39.57871064467766
1,68,O,48.0
1,68,Y,47.44510739856802
1,68,B,39.471641791044775
1,69,O,48.0
1,69,Y,47.19220141234265
1,69,B,39.29332129963899
1,70,O,48.0
1,70,Y,47.328792007266124
1,70,B,39.43365212193664
1,71,O,48.0
1,71,Y,47.280853696257346
1,71,B,39.428784711854284
1,72,O,48.0
1,72,Y,47.35018270401949
1,72,B,39.335693215339234
1,73,O,48.0
1,73,Y,47.26668717317748
1,73,B,39.294955489614246
1,74,O,48.0
1,74,Y,47.24750679963735
1,74,B,39.50916870415648
1,75,O,48.0
1,75,Y,47.304137722742375
1,75,B,39.472348141432455
1,76,O,48.0
1,76,Y,47.37083708370837
1,76,B,39.47686298076923
1,77,O,48.0
1,77,Y,47.29566003616637
1,77,B,39.3844556511421
1,78,O,48.0
1,78,Y,47.376488095238095
1,78,B,39.543780193236714
1,79,O,48.0
1,79,Y,47.42315789473684
1,79,B,39.416518122400475
1,80,O,48.0
1,80,Y,47.31997589635432
1,80,B,39.439819004524885
1,81,O,48.0
1,81,Y,47.416196974191635
1,81,B,39.3957345971564
1,82,O,48.0
1,82,Y,47.375075075075074
1,82,B,39.374034462269755
1,83,O,48.0
1,83,Y,47.508615567439094
1,83,B,39.45219182112386
1,84,O,48.0
1,84,Y,47.472684085510686
1,84,B,39.47296494355318
1,85,O,48.0
1,85,Y,47.37097269100951
1,85,B,39.48134885108923
1,86,O,48.0
1,86,Y,47.378841607565015
1,86,B,39.536695862277256
1,87,O,48.0
1,87,Y,47.25762195121951
1,87,B,39.245
1,88,O,48.0
1,88,Y,47.35509838998211
1,88,B,39.48629105152154
1,89,O,48.0
1,89,Y,47.44091448931116
1,89,B,39.497298919567825
1,90,O,48.0
1,90,Y,47.27283653846154
1,90,B,39.5735698990517
1,91,O,48.0
1,91,Y,47.37837037037037
1,91,B,39.58386411889597
1,92,O,48.0
1,92,Y,47.48599569098184
1,92,B,39.46800353877912
1,93,O,48.0
1,93,Y,47.17650639074863
1,93,B,39.374697336561745
1,94,O,48.0
1,94,Y,47.35288862418106
1,94,B,39.3660634826461
1,95,O,48.0
1,95,Y,47.34301436869459
1,95,B,39.507017020005975
1,96,O,48.0
1,96,Y,47.33000906618314
1,96,B,39.45669763260413
1,97,O,48.0
1,97,Y,47.24338942307692
1,97,B,39.48288508557457
1,98,O,48.0
1,98,Y,47.40969295605057
1,98,B,39.593163944343615
1,99,O,48.0
1,99,Y,47.20018281535649
1,99,B,39.512024353120246
2,0,O,48.0
2,0,Y,47.82576286978803
2,0,B,39.767151767151766
2,1,O,48.0
2,1,Y,47.85872235872236
2,1,B,36.50408719346049
2,2,O,48.0
2,2,Y,47.91153546375682
2,2,B,37.229032258064514
2,3,O,48.0
2,3,Y,47.855303360977736
2,3,B,37.73373493975904
2,4,O,48.0
2,4,Y,47.86190826588177
2,4,B,37.0787037037037
2,5,O,48.0
2,5,Y,47.84489528795812
2,5,B,37.918282548476455
2,6,O,48.0
2,6,Y,47.87095353446377
2,6,B,39.62924281984334
2,7,O,48.0
2,7,Y,47.875841939829364
2,7,B,38.54239569313594
2,8,O,48.0
2,8,Y,47.77627351996328
2,8,B,36.55950752393981
2,9,O,48.0
2,9,Y,47.821573786175556
2,9,B,38.463157894736845
2,10,O,48.0
2,10,Y,47.881185807656394
2,10,B,38.35830212234707
2,11,O,48.0
2,11,Y,47.83943661971831
2,11,B,36.92993630573248
2,12,O,48.0
2,12,Y,47.77616662272607
2,12,B,37.419106317411405
2,13,O,48.0
2,13,Y,47.81714060031596
2,13,B,39.73684210526316
2,14,O,48.0
2,14,Y,47.88930540242558
2,14,B,37.270833333333336
2,15,O,48.0
2,15,Y,47.824234639263544
2,15,B,38.73565573770492
2,16,O,48.0
2,16,Y,47.74961909598781
2,16,B,37.6875
2,17,O,48.0
2,17,Y,47.878389830508475
2,17,B,35.8531746031746
2,18,O,48.0
2,18,Y,47.81841372912802
2,18,B,37.94512195121951
2,19,O,48.0
2,19,Y,47.81529488010369
2,19,B,36.90875
2,20,O,48.0
2,20,Y,47.90115454729593
2,20,B,41.027692307692305
2,21,O,48.0
2,21,Y,47.830964356002625
2,21,B,36.931985294117645
2,22,O,48.0
2,22,Y,47.85831752055661
2,22,B,37.17343173431734
2,23,O,48.0
2,23,Y,47.856735276136135
2,23,B,38.75092250922509
2,24,O,48.0
2,24,Y,47.82134746404239
2,24,B,39.19433198380567
2,25,O,48.0
2,25,Y,47.85438786565547
2,25,B,38.88963210702341
2,26,O,48.0
2,26,Y,47.81728338313032
2,26,B,39.759328358208954
2,27,O,48.0
2,27,Y,47.841929689504745
2,27,B,40.1258064516129
2,28,O,48.0
2,28,Y,47.812959886066935
2,28,B,38.976501305483026
2,29,O,48.0
2,29,Y,47.864557206251206
2,29,B,39.660455486542446
2,30,O,48.0
2,30,Y,47.79150579150579
2,30,B,36.95907660020986
2,31,O,48.0
2,31,Y,47.81633099824869
2,31,B,39.036923076923074
2,32,O,48.0
2,32,Y,47.837269113864856
2,32,B,38.490990990990994
2,33,O,48.0
2,33,Y,47.84443398446693
2,33,B,37.30655737704918
2,34,O,48.0
2,34,Y,47.85325961759963
2,34,B,36.598971722365036
2,35,O,48.0
2,35,Y,47.83114401719608
2,35,B,37.89580093312597
2,36,O,48.0
2,36,Y,47.86471067644662
2,36,B,39.41463414634146
2,37,O,48.0
2,37,Y,47.86682808716707
2,37,B,42.1936507936508
2,38,O,48.0
2,38,Y,47.82703172533681
2,38,B,36.342146189735615
2,39,O,48.0
2,39,Y,47.82659574468085
2,39,B,38.509774436090225
2,40,O,48.0
2,40,Y,47.788687054495284
2,40,B,37.953376205787784
2,41,O,48.0
2,41,Y,47.83842297174111
2,41,B,38.78793418647167
2,42,O,48.0
2,42,Y,47.82730342498794
2,42,B,38.23711340206186
2,43,O,48.0
2,43,Y,47.78435782108946
2,43,B,39.6317907444668
2,44,O,48.0
2,44,Y,47.89080352125866
2,44,B,40.94690265486726
2,45,O,48.0
2,45,Y,47.83286908077994
2,45,B,37.54645669291339
2,46,O,48.0
2,46,Y,47.86737513283741
2,46,B,39.01827676240209
2,47,O,48.0
2,47,Y,47.903916901103656
2,47,B,38.2557781201849
2,48,O,48.0
2,48,Y,47.854197042282856
2,48,B,40.854881266490764
2,49,O,48.0
2,49,Y,47.81616028181418
2,49,B,37.52059308072488
2,50,O,48.0
2,50,Y,47.88644311869986
2,50,B,36.04643449419569
2,51,O,48.0
2,51,Y,47.801842105263155
2,51,B,37.00564334085779
2,52,O,48.0
2,52,Y,47.82161803713528
2,52,B,37.550860719874805
2,53,O,48.0
2,53,Y,47.76002042379372
2,53,B,38.72774869109948
2,54,O,48.0
2,54,Y,47.8487898907689
2,54,B,39.07692307692308
2,55,O,48.0
2,55,Y,47.84355631545202
2,55,B,37.73421926910299
2,56,O,48.0
2,56,Y,47.80080971659919
2,56,B,36.94138543516874
2,57,O,48.0
2,57,Y,47.854337152209496
2,57,B,37.193617021276594
2,58,O,48.0
2,58,Y,47.818870691762406
2,58,B,38.92824074074074
2,59,O,48.0
2,59,Y,47.91098484848485
2,59,B,39.66129032258065
2,60,O,48.0
2,60,Y,47.81688572065048
2,60,B,37.12871287128713
2,61,O,48.0
2,61,Y,47.87812187812188
2,61,B,36.843450479233226
2,62,O,48.0
2,62,Y,47.82214249103024
2,62,B,37.54276315789474
2,63,O,48.0
2,63,Y,47.83499634947676
2,63,B,39.77777777777778
2,64,O,48.0
2,64,Y,47.88364837584878
2,64,B,37.75595238095238
2,65,O,48.0
2,65,Y,47.857681669600204
2,65,B,38.86440677966102
2,66,O,48.0
2,66,Y,47.801025390625
2,66,B,39.313397129186605
2,67,O,48.0
2,67,Y,47.867283950617285
2,67,B,37.010494752623686
2,68,O,48.0
2,68,Y,47.86211901306241
2,68,B,38.73142857142857
2,69,O,48.0
2,69,Y,47.84397771110159
2,69,B,39.007915567282325
2,70,O,48.0
2,70,Y,47.77375145180023
2,70,B,38.850622406639005
2,71,O,48.0
2,71,Y,47.87228915662651
2,71,B,40.68181818181818
2,72,O,48.0
2,72,Y,47.84625094673062
2,72,B,35.85333333333333
2,73,O,48.0
2,73,Y,47.80613971476916
2,73,B,39.3469387755102
2,74,O,48.0
2,74,Y,47.89415985648794
2,74,B,39.625792811839325
2,75,O,48.0
2,75,Y,47.88424242424242
2,75,B,38.724598930481285
2,76,O,48.0
2,76,Y,47.81888836552049
2,76,B,37.18421052631579
2,77,O,48.0
2,77,Y,47.78449375159398
2,77,B,36.55042016806723
2,78,O,48.0
2,78,Y,47.864388332607746
2,78,B,36.9443413729128
2,79,O,48.0
2,79,Y,47.836944127708094
2,79,B,39.13492063492063
2,80,O,48.0
2,80,Y,47.826579520697166
2,80,B,37.21194879089616
2,81,O,48.0
2,81,Y,47.80716679556587
2,81,B,36.69282511210762
2,82,O,48.0
2,82,Y,47.82803738317757
2,82,B,38.77262693156733
2,83,O,48.0
2,83,Y,47.80277098614507
2,83,B,37.552742616033754
2,84,O,48.0
2,84,Y,47.7066529668636
2,84,B,36.92333333333333
2,85,O,48.0
2,85,Y,47.814157303370784
2,85,B,36.699316628701595
2,86,O,48.0
2,86,Y,47.83833053490046
2,86,B,36.337135614702156
2,87,O,48.0
2,87,Y,47.81269764047677
2,87,B,37.98344370860927
2,88,O,48.0
2,88,Y,47.8472647702407
2,88,B,38.436440677966104
2,89,O,48.0
2,89,Y,47.840328467153284
2,89,B,40.94003868471954
2,90,O,48.0
2,90,Y,47.86437538588187
2,90,B,37.83510638297872
2,91,O,48.0
2,91,Y,47.8231525966598
2,91,B,37.01806451612903
2,92,O,48.0
2,92,Y,47.81609195402299
2,92,B,42.325581395348834
2,93,O,48.0
2,93,Y,47.85372224640836
2,93,B,37.80357142857143
2,94,O,48.0
2,94,Y,47.84134615384615
2,94,B,37.253900709219856
2,95,O,48.0
2,95,Y,47.81745647969052
2,95,B,38.280575539568346
2,96,O,48.0
2,96,Y,47.85104450499546
2,96,B,40.013215859030836
2,97,O,48.0
2,97,Y,47.856387147335425
2,97,B,39.78177966101695
2,98,O,48.0
2,98,Y,47.8641810918775
2,98,B,36.97553516819572
2,99,O,48.0
2,99,Y,47.87184343434343
2,99,B,38.907407407407405
3,0,O,48.0
3,0,Y,47.98755397510795
3,0,B,36.24124513618677
3,1,O,48.0
3,1,Y,47.98269256176509
3,1,B,36.079950799508
3,2,O,48.0
3,2,Y,47.98635111445029
3,2,B,34.53743961352657
3,3,O,48.0
3,3,Y,47.98843293858441
3,3,B,34.730801687763716
3,4,O,48.0
3,4,Y,47.98825831702544
3,4,B,34.05250596658711
3,5,O,48.0
3,5,Y,47.986843853820595
3,5,B,34.69893617021277
3,6,O,48.0
3,6,Y,47.98575813382443
3,6,B,35.51020408163265
3,7,O,48.0
3,7,Y,47.98308982683983
3,7,B,35.18633540372671
3,8,O,48.0
3,8,Y,47.98400102393447
3,8,B,35.1018922852984
3,9,O,48.0
3,9,Y,47.99057788944724
3,9,B,38.18158567774936
3,10,O,48.0
3,10,Y,47.983289741354255
3,10,B,36.689612015018774
3,11,O,48.0
3,11,Y,47.98370297757628
3,11,B,34.72787610619469
3,12,O,48.0
3,12,Y,47.98234286467255
3,12,B,36.8018648018648
3,13,O,48.0
3,13,Y,47.99366394541245
3,13,B,34.7520184544406
3,14,O,48.0
3,14,Y,47.979090433873495
3,14,B,34.8803611738149
3,15,O,48.0
3,15,Y,47.986919147875916
3,15,B,35.965403624382205
3,16,O,48.0
3,16,Y,47.983385661957094
3,16,B,37.61723446893787
3,17,O,48.0
3,17,Y,47.9918431945459
3,17,B,36.63764705882353
3,18,O,48.0
3,18,Y,47.98512542543804
3,18,B,37.55503512880562
3,19,O,48.0
3,19,Y,47.98330485079532
3,19,B,35.212290502793294
3,20,O,48.0
3,20,Y,47.98687249301082
3,20,B,36.84076433121019
3,21,O,48.0
3,21,Y,47.98319646241314
3,21,B,36.18763796909492
3,22,O,48.0
3,22,Y,47.98872671175982
3,22,B,38.27699530516432
3,23,O,48.0
3,23,Y,47.990491680220195
3,23,B,35.303030303030305
3,24,O,48.0
3,24,Y,47.9854769069737
3,24,B,36.51767676767677
3,25,O,48.0
3,25,Y,47.98571067273647
3,25,B,34.80274656679151
3,26,O,48.0
3,26,Y,47.99058404377147
3,26,B,36.085385878489326
3,27,O,48.0
3,27,Y,47.98064698403729
3,27,B,34.59018143009605
3,28,O,48.0
3,28,Y,47.976784991226886
3,28,B,36.37246963562753
3,29,O,48.0
3,29,Y,47.993186519041245
3,29,B,34.17214043035108
3,30,O,48.0
3,30,Y,47.98133333333333
3,30,B,35.59532595325953
3,31,O,48.0
3,31,Y,47.9895331059626
3,31,B,36.94535519125683
3,32,O,48.0
3,32,Y,47.97931775449906
3,32,B,34.96954314720812
3,33,O,48.0
3,33,Y,47.98313860860329
3,33,B,35.850671140939596
3,34,O,48.0
3,34,Y,47.989965312190286
3,34,B,36.31414868105516
3,35,O,48.0
3,35,Y,47.98432989690722
3,35,B,38.23175965665236
3,36,O,48.0
3,36,Y,47.99238118273068
3,36,B,35.4597364568082
3,37,O,48.0
3,37,Y,47.990543735224584
3,37,B,35.26984126984127
3,38,O,48.0
3,38,Y,47.98061718949248
3,38,B,38.06910569105691
3,39,O,48.0
3,39,Y,47.99145728643216
3,39,B,36.43293492695883
3,40,O,48.0
3,40,Y,47.98252601824489
3,40,B,36.747433264887064
3,41,O,48.0
3,41,Y,47.98924308015217
3,41,B,34.50181818181818
3,42,O,48.0
3,42,Y,47.98401237751418
3,42,B,35.39964476021314
3,43,O,48.0
3,43,Y,47.98867974200342
3,43,B,37.00243309002433
3,44,O,48.0
3,44,Y,47.994334946300015
3,44,B,37.04347826086956
3,45,O,48.0
3,45,Y,47.9834008097166
3,45,B,35.23407407407407
3,46,O,48.0
3,46,Y,47.994306480920656
3,46,B,34.78365384615385
3,47,O,48.0
3,47,Y,47.989136195018546
3,47,B,34.86932599724897
3,48,O,48.0
3,48,Y,47.99437721549933
3,48,B,34.795918367346935
3,49,O,48.0
3,49,Y,47.98277347114556
3,49,B,37.59079283887468
3,50,O,48.0
3,50,Y,47.993471437539235
3,50,B,34.23667100130039
3,51,O,48.0
3,51,Y,47.97453027139875
3,51,B,36.50070126227209
3,52,O,48.0
3,52,Y,47.98846612753546
3,52,B,34.6875
3,53,O,48.0
3,53,Y,47.98887905977505
3,53,B,35.54037267080745
3,54,O,48.0
3,54,Y,47.98871359223301
3,54,B,37.20779220779221
3,55,O,48.0
3,55,Y,47.98859217008037
3,55,B,35.86008230452675
3,56,O,48.0
3,56,Y,47.97688993341167
3,56,B,37.59567901234568
3,57,O,48.0
3,57,Y,47.98103379190597
3,57,B,34.33766233766234
3,58,O,48.0
3,58,Y,47.98729867749116
3,58,B,36.408056042031525
3,59,O,48.0
3,59,Y,47.991782868525895
3,59,B,35.50103519668737
3,60,O,48.0
3,60,Y,47.99043611323642
3,60,B,36.97595190380761
3,61,O,48.0
3,61,Y,47.98019185249782
3,61,B,35.34952978056426
3,62,O,48.0
3,62,Y,47.98682959945689
3,62,B,33.62761506276151
3,63,O,48.0
3,63,Y,47.98999505928854
3,63,B,36.039351851851855
3,64,O,48.0
3,64,Y,47.990271636133926
3,64,B,34.36215177713737
3,65,O,48.0
3,65,Y,47.98982733235176
3,65,B,36.79020979020979
3,66,O,48.0
3,66,Y,47.98848439821694
3,66,B,36.3276740237691
3,67,O,48.0
3,67,Y,47.98587853036741
3,67,B,35.166666666666664
3,68,O,48.0
3,68,Y,47.98200617698402
3,68,B,35.323076923076925
3,69,O,48.0
3,69,Y,47.988658085892695
3,69,B,34.42955326460481
3,70,O,48.0
3,70,Y,47.98953010095974
3,70,B,34.52193995381062
3,71,O,48.0
3,71,Y,47.99148936170213
3,71,B,34.046875
3,72,O,48.0
3,72,Y,47.986443684277205
3,72,B,36.731404958677686
3,73,O,48.0
3,73,Y,47.98731930002536
3,73,B,35.285464098073554
3,74,O,48.0
3,74,Y,47.98991659404955
3,74,B,35.55724137931035
3,75,O,48.0
3,75,Y,47.98920819692009
3,75,B,36.08452950558214
3,76,O,48.0
3,76,Y,47.98781713137403
3,76,B,37.56404958677686
3,77,O,48.0
3,77,Y,47.98455001931248
3,77,B,36.294627383015595
3,78,O,48.0
3,78,Y,47.98912322589203
3,78,B,35.734939759036145
3,79,O,48.0
3,79,Y,47.98991910392035
3,79,B,36.48697394789579
3,80,O,48.0
3,80,Y,47.98487394957983
3,80,B,35.508495145631066
3,81,O,48.0
3,81,Y,47.9750071818443
3,81,B,36.66338259441708
3,82,O,48.0
3,82,Y,47.988334574336065
3,82,B,38.06811145510836
3,83,O,48.0
3,83,Y,47.97902097902098
3,83,B,34.70503597122302
3,84,O,48.0
3,84,Y,47.9895846097292
3,84,B,38.34864864864865
3,85,O,48.0
3,85,Y,47.984275962944906
3,85,B,37.252631578947366
3,86,O,48.0
3,86,Y,47.98597611774507
3,86,B,33.993983152827916
3,87,O,48.0
3,87,Y,47.983797536154256
3,87,B,37.100934579439254
3,88,O,48.0
3,88,Y,47.98372999865537
3,88,B,33.73684210526316
3,89,O,48.0
3,89,Y,47.98783486475993
3,89,B,36.31782065834279
3,90,O,48.0
3,90,Y,47.985781990521325
3,90,B,36.29916317991632
3,91,O,48.0
3,91,Y,47.98017468459725
3,91,B,36.576587795765874
3,92,O,48.0
3,92,Y,47.99061311787072
3,92,B,35.62290502793296
3,93,O,48.0
3,93,Y,47.9879754601227
3,93,B,36.86764705882353
3,94,O,48.0
3,94,Y,47.98499159011515
3,94,B,35.886986301369866
3,95,O,48.0
3,95,Y,47.98401107893743
3,95,B,36.30632911392405
3,96,O,48.0
3,96,Y,47.989542834160076
3,96,B,34.44346871569704
3,97,O,48.0
3,97,Y,47.988415545590435
3,97,B,35.58432934926959
3,98,O,48.0
3,98,Y,47.98783886496073
3,98,B,36.10344827586207
3,99,O,48.0
3,99,Y,47.990699404761905
3,99,B,36.875243664717345
4,0,O,48.0
4,0,Y,47.999635125273656
4,0,B,32.450031036623216
4,1,O,48.0
4,1,Y,47.99534016775396
4,1,B,31.90176322418136
