Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.417,0.4609,0.1221,1
2,0.1818,0.7405,0.0777,1
3,0.0573,0.8279,0.1148,1
4,0.0263,0.7963,0.1774,1
5,0.0317,0.7123,0.256,1
6,0.0406,0.6209,0.3385,1
7,0.0503,0.5397,0.41,1
8,0.0564,0.4716,0.472,1
9,0.0625,0.4059,0.5316,1
10,0.0719,0.3565,0.5716,1
11,0.0792,0.3212,0.5996,1
12,0.0909,0.2985,0.6106,1
13,0.1002,0.286,0.6138,1
14,0.1115,0.284,0.6045,1
15,0.1171,0.2931,0.5898,1
16,0.1278,0.306,0.5662,1
17,0.1385,0.3305,0.531,1
18,0.1414,0.3598,0.4988,1
19,0.1383,0.3876,0.4741,1
20,0.1349,0.4136,0.4515,1
21,0.1323,0.432,0.4357,1
22,0.1331,0.4452,0.4217,1
23,0.1389,0.4524,0.4087,1
24,0.1354,0.4647,0.3999,1
25,0.1306,0.4732,0.3962,1
26,0.117,0.4832,0.3998,1
27,0.1116,0.4788,0.4096,1
28,0.1103,0.4669,0.4228,1
29,0.1123,0.4528,0.4349,1
30,0.1173,0.4307,0.452,1
31,0.1288,0.4117,0.4595,1
32,0.1334,0.4048,0.4618,1
33,0.1373,0.4065,0.4562,1
34,0.1396,0.4079,0.4525,1
35,0.139,0.4095,0.4515,1
36,0.1323,0.4149,0.4528,1
37,0.1332,0.4122,0.4546,1
38,0.1389,0.4064,0.4547,1
39,0.1435,0.4042,0.4523,1
40,0.1429,0.4045,0.4526,1
41,0.1474,0.4019,0.4507,1
42,0.1516,0.3984,0.45,1
43,0.153,0.4005,0.4465,1
44,0.1531,0.407,0.4399,1
45,0.1506,0.4144,0.435,1
46,0.149,0.4197,0.4313,1
47,0.1488,0.4189,0.4323,1
48,0.1444,0.4253,0.4303,1
49,0.1404,0.4259,0.4337,1
50,0.142,0.4167,0.4413,1
51,0.1473,0.4063,0.4464,1
52,0.1497,0.405,0.4453,1
53,0.1566,0.402,0.4414,1
54,0.1549,0.4118,0.4333,1
55,0.1537,0.4153,0.431,1
56,0.1555,0.4178,0.4267,1
57,0.1551,0.4205,0.4244,1
58,0.1469,0.4244,0.4287,1
59,0.143,0.4233,0.4337,1
60,0.1497,0.4094,0.4409,1
61,0.1546,0.4007,0.4447,1
62,0.1505,0.4059,0.4436,1
63,0.1526,0.4038,0.4436,1
64,0.1568,0.4014,0.4418,1
65,0.1647,0.3986,0.4367,1
66,0.159,0.4151,0.4259,1
67,0.1604,0.4143,0.4253,1
68,0.1591,0.4167,0.4242,1
69,0.1574,0.4181,0.4245,1
70,0.1513,0.4228,0.4259,1
71,0.1556,0.4082,0.4362,1
72,0.154,0.4064,0.4396,1
73,0.1587,0.3972,0.4441,1
74,0.1626,0.3967,0.4407,1
75,0.1694,0.3907,0.4399,1
76,0.1622,0.4069,0.4309,1
77,0.1614,0.4084,0.4302,1
78,0.1584,0.4187,0.4229,1
79,0.1546,0.4231,0.4223,1
80,0.1498,0.425,0.4252,1
81,0.1563,0.4174,0.4263,1
82,0.1586,0.4154,0.426,1
83,0.1599,0.4126,0.4275,1
84,0.1548,0.4205,0.4247,1
85,0.1507,0.4196,0.4297,1
86,0.1504,0.4136,0.436,1
87,0.1556,0.4025,0.4419,1
88,0.1548,0.4017,0.4435,1
89,0.1559,0.3942,0.4499,1
90,0.1566,0.3937,0.4497,1
91,0.1568,0.3929,0.4503,1
92,0.1547,0.3919,0.4534,1
93,0.1566,0.3903,0.4531,1
94,0.1567,0.3915,0.4518,1
95,0.16,0.3867,0.4533,1
96,0.1603,0.388,0.4517,1
97,0.1593,0.3882,0.4525,1
98,0.1591,0.3859,0.455,1
99,0.1555,0.3897,0.4548,1
100,0.1597,0.388,0.4523,1
101,0.1562,0.3923,0.4515,1
102,0.1524,0.3948,0.4528,1
103,0.1534,0.3883,0.4583,1
104,0.1553,0.3861,0.4586,1
105,0.1578,0.3862,0.456,1
106,0.1593,0.3885,0.4522,1
107,0.1555,0.3974,0.4471,1
108,0.16,0.3963,0.4437,1
109,0.1595,0.397,0.4435,1
110,0.1579,0.3987,0.4434,1
111,0.1593,0.3989,0.4418,1
112,0.1639,0.3974,0.4387,1
113,0.1624,0.4022,0.4354,1
114,0.1653,0.4019,0.4328,1
115,0.1639,0.4071,0.429,1
116,0.1573,0.4109,0.4318,1
117,0.1515,0.4106,0.4379,1
118,0.1487,0.4065,0.4448,1
119,0.1468,0.3993,0.4539,1
120,0.146,0.3958,0.4582,1
121,0.1496,0.3883,0.4621,1
122,0.1506,0.3835,0.4659,1
123,0.1532,0.3803,0.4665,1
124,0.1548,0.3859,0.4593,1
125,0.1576,0.3871,0.4553,1
126,0.1545,0.3937,0.4518,1
127,0.1517,0.3955,0.4528,1
128,0.153,0.39,0.457,1
129,0.1516,0.3891,0.4593,1
130,0.1524,0.3915,0.4561,1
131,0.1539,0.3869,0.4592,1
132,0.1495,0.3894,0.4611,1
133,0.1513,0.3838,0.4649,1
134,0.1539,0.381,0.4651,1
135,0.153,0.3809,0.4661,1
136,0.1564,0.377,0.4666,1
137,0.1555,0.3803,0.4642,1
138,0.1597,0.3781,0.4622,1
139,0.1592,0.3821,0.4587,1
140,0.1587,0.3854,0.4559,1
141,0.1554,0.388,0.4566,1
142,0.156,0.3895,0.4545,1
143,0.1556,0.3884,0.456,1
144,0.1608,0.3826,0.4566,1
145,0.1605,0.3879,0.4516,1
146,0.1594,0.3927,0.4479,1
147,0.1609,0.3912,0.4479,1
148,0.1556,0.3999,0.4445,1
149,0.1512,0.4055,0.4433,1
150,0.1497,0.3989,0.4514,1
151,0.1477,0.3879,0.4644,1
152,0.1465,0.3817,0.4718,1
153,0.1473,0.3694,0.4833,1
154,0.1485,0.3642,0.4873,1
155,0.1447,0.3649,0.4904,1
156,0.1529,0.3605,0.4866,1
157,0.155,0.3672,0.4778,1
158,0.1585,0.3719,0.4696,1
159,0.1548,0.3788,0.4664,1
160,0.1533,0.3847,0.462,1
161,0.1529,0.3822,0.4649,1
162,0.153,0.384,0.463,1
163,0.1517,0.3819,0.4664,1
164,0.1575,0.3781,0.4644,1
165,0.1559,0.3799,0.4642,1
166,0.157,0.3772,0.4658,1
167,0.1582,0.3785,0.4633,1
168,0.1556,0.3841,0.4603,1
169,0.1638,0.3714,0.4648,1
170,0.1612,0.3809,0.4579,1
171,0.1644,0.3828,0.4528,1
172,0.156,0.3982,0.4458,1
173,0.1564,0.3938,0.4498,1
174,0.1552,0.3905,0.4543,1
175,0.1514,0.3892,0.4594,1
176,0.1534,0.3828,0.4638,1
177,0.1575,0.3734,0.4691,1
178,0.1589,0.3739,0.4672,1
179,0.1622,0.3726,0.4652,1
180,0.1626,0.3735,0.4639,1
181,0.1562,0.3799,0.4639,1
182,0.1594,0.3786,0.462,1
183,0.1581,0.3814,0.4605,1
184,0.1595,0.3809,0.4596,1
185,0.1567,0.3837,0.4596,1
186,0.1572,0.3822,0.4606,1
187,0.1606,0.3808,0.4586,1
188,0.1656,0.3776,0.4568,1
189,0.1599,0.3858,0.4543,1
190,0.1592,0.3838,0.457,1
191,0.1565,0.3888,0.4547,1
192,0.1558,0.384,0.4602,1
193,0.1547,0.3809,0.4644,1
194,0.156,0.3776,0.4664,1
195,0.1566,0.3794,0.464,1
196,0.1578,0.3755,0.4667,1
197,0.1623,0.3723,0.4654,1
198,0.1648,0.3755,0.4597,1
199,0.1633,0.386,0.4507,1
200,0.1595,0.3949,0.4456,1
0,0.3368,0.3332,0.33,2
1,0.4382,0.4524,0.1094,2
2,0.1811,0.7598,0.0591,2
3,0.0492,0.8565,0.0943,2
4,0.0268,0.8145,0.1587,2
5,0.0297,0.7287,0.2416,2
6,0.0403,0.6372,0.3225,2
7,0.0513,0.5526,0.3961,2
8,0.063,0.4807,0.4563,2
9,0.0753,0.4173,0.5074,2
10,0.085,0.3711,0.5439,2
11,0.0941,0.3427,0.5632,2
12,0.1025,0.3246,0.5729,2
13,0.1087,0.3155,0.5758,2
14,0.117,0.3067,0.5763,2
15,0.1256,0.3034,0.571,2
16,0.1332,0.3103,0.5565,2
17,0.1356,0.3301,0.5343,2
18,0.1402,0.352,0.5078,2
19,0.1444,0.3724,0.4832,2
