t,pop,estrategia,n_vizinhos
0,60,Y,
0,60,B,
0,61,O,
0,61,Y,
0,61,B,
0,62,O,
0,62,Y,
0,62,B,
0,63,O,
0,63,Y,
0,63,B,
0,64,O,
0,64,Y,
0,64,B,
0,65,O,
0,65,Y,
0,65,B,
0,66,O,
0,66,Y,
0,66,B,
0,67,O,
0,67,Y,
0,67,B,
0,68,O,
0,68,Y,
0,68,B,
0,69,O,
0,69,Y,
0,69,B,
0,70,O,
0,70,Y,
0,70,B,
0,71,O,
0,71,Y,
0,71,B,
0,72,O,
0,72,Y,
0,72,B,
0,73,O,
0,73,Y,
0,73,B,
0,74,O,
0,74,Y,
0,74,B,
0,75,O,
0,75,Y,
0,75,B,
0,76,O,
0,76,Y,
0,76,B,
0,77,O,
0,77,Y,
0,77,B,
0,78,O,
0,78,Y,
0,78,B,
0,79,O,
0,79,Y,
0,79,B,
0,80,O,
0,80,Y,
0,80,B,
0,81,O,
0,81,Y,
0,81,B,
0,82,O,
0,82,Y,
0,82,B,
0,83,O,
0,83,Y,
0,83,B,
0,84,O,
0,84,Y,
0,84,B,
0,85,O,
0,85,Y,
0,85,B,
0,86,O,
0,86,Y,
0,86,B,
0,87,O,
0,87,Y,
0,87,B,
0,88,O,
0,88,Y,
0,88,B,
0,89,O,
0,89,Y,
0,89,B,
0,90,O,
0,90,Y,
0,90,B,
0,91,O,
0,91,Y,
0,91,B,
0,92,O,
0,92,Y,
0,92,B,
0,93,O,
0,93,Y,
0,93,B,
0,94,O,
0,94,Y,
0,94,B,
0,95,O,
0,95,Y,
0,95,B,
0,96,O,
0,96,Y,
0,96,B,
0,97,O,
0,97,Y,
0,97,B,
0,98,O,
0,98,Y,
0,98,B,
0,99,O,
0,99,Y,
0,99,B,
1,0,O,48.0
1,0,Y,47.96728691476591
1,0,B,39.914217868803796
1,1,O,48.0
1,1,Y,47.967637540453076
1,1,B,40.21175746383503
1,2,O,48.0
1,2,Y,47.981042654028435
1,2,B,39.99576527525711
1,3,O,48.0
1,3,Y,47.98331843908252
1,3,B,40.101089588377725
1,4,O,48.0
1,4,Y,47.98758704208296
1,4,B,39.776106194690264
1,5,O,48.0
1,5,Y,47.98250296559905
1,5,B,40.08328285887341
1,6,O,48.0
1,6,Y,47.94916267942584
1,6,B,39.885009030704396
1,7,O,48.0
1,7,Y,47.98004764740917
1,7,B,40.128554143980644
1,8,O,48.0
1,8,Y,47.96197948098974
1,8,B,39.91322436849926
1,9,O,48.0
1,9,Y,47.98368580060423
1,9,B,39.883644998515884
1,10,O,48.0
1,10,Y,47.96950858496152
1,10,B,39.92091232227488
1,11,O,48.0
1,11,Y,47.96376811594203
1,11,B,39.96354944726621
1,12,O,48.0
1,12,Y,47.98026905829597
1,12,B,39.75190615835777
1,13,O,48.0
1,13,Y,47.972295903330384
1,13,B,40.200989486703776
1,14,O,48.0
1,14,Y,47.96149217809867
1,14,B,40.06875753920386
1,15,O,48.0
1,15,Y,47.968628622647145
1,15,B,40.13623895153916
1,16,O,48.0
1,16,Y,47.97223898611949
1,16,B,39.76900412492634
1,17,O,48.0
1,17,Y,47.97010869565217
1,17,B,40.093900966183575
1,18,O,48.0
1,18,Y,47.974900520355064
1,18,B,39.95949970220369
1,19,O,48.0
1,19,Y,47.9900439238653
1,19,B,40.199695585996956
1,20,O,48.0
1,20,Y,47.961841308298
1,20,B,39.91746987951807
1,21,O,48.0
1,21,Y,47.961768219832734
1,21,B,39.86550585409787
1,22,O,48.0
1,22,Y,47.95835866261398
1,22,B,40.024471299093655
1,23,O,48.0
1,23,Y,47.984075493954585
1,23,B,40.225628448804414
1,24,O,48.0
1,24,Y,47.95844544095665
1,24,B,39.8774232031017
1,25,O,48.0
1,25,Y,47.97796963381959
1,25,B,40.06644518272425
1,26,O,48.0
1,26,Y,47.9764950907468
1,26,B,39.96491754122938
1,27,O,48.0
1,27,Y,47.97874852420307
1,27,B,39.88637715645449
1,28,O,48.0
1,28,Y,47.96984033116499
1,28,B,39.960144927536234
1,29,O,48.0
1,29,Y,47.96788715486195
1,29,B,40.23833075734158
1,30,O,48.0
1,30,Y,47.97404895311118
1,30,B,39.95228153892037
1,31,O,48.0
1,31,Y,47.95274159345653
1,31,B,39.939229843561975
1,32,O,48.0
1,32,Y,47.98401420959147
1,32,B,39.84014209591474
1,33,O,48.0
1,33,Y,47.97830671889123
1,33,B,39.98381294964029
1,34,O,48.0
1,34,Y,47.98068077276909
1,34,B,39.926909307875896
1,35,O,48.0
1,35,Y,47.971928765469364
1,35,B,39.81001778304683
1,36,O,48.0
1,36,Y,47.97963462114406
1,36,B,40.0595382746051
1,37,O,48.0
1,37,Y,47.97061552737396
1,37,B,39.96013189448441
1,38,O,48.0
1,38,Y,47.978087059520284
1,38,B,40.12640534791856
1,39,O,48.0
1,39,Y,47.989558472553696
1,39,B,40.086680761099366
1,40,O,48.0
1,40,Y,47.9851094890511
1,40,B,40.01781938991241
1,41,O,48.0
1,41,Y,47.985919712402634
1,41,B,40.03232628398791
1,42,O,48.0
1,42,Y,47.97250755287009
1,42,B,39.85612577870068
1,43,O,48.0
1,43,Y,47.97673012994863
1,43,B,39.83878573533746
1,44,O,48.0
1,44,Y,47.96623454929153
1,44,B,40.1579594345421
1,45,O,48.0
1,45,Y,47.976723366159355
1,45,B,40.023423423423424
1,46,O,48.0
1,46,Y,47.96190185918927
1,46,B,39.91746126340882
1,47,O,48.0
1,47,Y,47.96643691938867
1,47,B,39.95294818344252
1,48,O,48.0
1,48,Y,47.96783799880882
1,48,B,40.018708509354255
1,49,O,48.0
1,49,Y,47.96350364963504
1,49,B,40.01616282550135
1,50,O,48.0
1,50,Y,47.96279893711249
1,50,B,40.1990171990172
1,51,O,48.0
1,51,Y,47.96277546158428
1,51,B,39.91554759773202
1,52,O,48.0
1,52,Y,47.98549437537004
1,52,B,40.03352461491996
1,53,O,48.0
1,53,Y,47.972809667673715
1,53,B,39.906619385342786
1,54,O,48.0
1,54,Y,47.96922617269196
1,54,B,40.04380664652568
1,55,O,48.0
1,55,Y,47.97609208972845
1,55,B,39.99122010293672
1,56,O,48.0
1,56,Y,47.9669696969697
1,56,B,39.76578947368421
1,57,O,48.0
1,57,Y,47.97068600785736
1,57,B,39.92820971105154
1,58,O,48.0
1,58,Y,47.96670702179177
1,58,B,39.820904286553144
1,59,O,48.0
1,59,Y,47.98090692124105
1,59,B,40.27013782542113
1,60,O,48.0
1,60,Y,47.97298117789921
1,60,B,39.85951885951886
1,61,O,48.0
1,61,Y,47.97222222222222
1,61,B,40.17821782178218
1,62,O,48.0
1,62,Y,47.97425802543913
1,62,B,39.877568995889604
1,63,O,48.0
1,63,Y,47.96920731707317
1,63,B,39.74457478005865
1,64,O,48.0
1,64,Y,47.9640035118525
1,64,B,40.30573047858942
1,65,O,48.0
1,65,Y,47.976233453670275
1,65,B,39.88948148148148
1,66,O,48.0
1,66,Y,47.98757199151258
1,66,B,40.022448368751874
1,67,O,48.0
1,67,Y,47.966116941529236
1,67,B,40.04887556221889
1,68,O,48.0
1,68,Y,47.991348448687354
1,68,B,39.94477611940299
1,69,O,48.0
1,69,Y,47.938593797973596
1,69,B,39.903730445246694
1,70,O,48.0
1,70,Y,47.96094459582198
1,70,B,39.9596533173939
1,71,O,48.0
1,71,Y,47.95545932570368
1,71,B,39.976112272320094
1,72,O,48.0
1,72,Y,47.97655298416565
1,72,B,39.852802359882006
1,73,O,48.0
1,73,Y,47.9664718548139
1,73,B,39.874480712166175
1,74,O,48.0
1,74,Y,47.95618011483832
1,74,B,40.08649144254279
1,75,O,48.0
1,75,Y,47.967985502869226
1,75,B,40.018736778482925
1,76,O,48.0
1,76,Y,47.96819681968197
1,76,B,39.99278846153846
1,77,O,48.0
1,77,Y,47.96323086196504
1,77,B,39.922278255710474
1,78,O,48.0
1,78,Y,47.98363095238095
1,78,B,40.07457729468599
1,79,O,48.0
1,79,Y,47.974436090225566
1,79,B,39.88562091503268
1,80,O,48.0
1,80,Y,47.97378728532691
1,80,B,39.99245852187028
1,81,O,48.0
1,81,Y,47.9697419163453
1,81,B,39.87322274881517
1,82,O,48.0
1,82,Y,47.97387387387387
1,82,B,39.87373737373738
1,83,O,48.0
1,83,Y,47.972667855020795
1,83,B,39.860547219770524
1,84,O,48.0
1,84,Y,47.99317102137767
1,84,B,39.92899584076055
1,85,O,48.0
1,85,Y,47.97453206505063
1,85,B,39.99850790808714
1,86,O,48.0
1,86,Y,47.97310874704492
1,86,B,40.051646028390216
1,87,O,48.0
1,87,Y,47.978353658536584
1,87,B,39.83029411764706
1,88,O,48.0
1,88,Y,47.95557543231962
1,88,B,39.99005724615848
1,89,O,48.0
1,89,Y,47.976543942992876
1,89,B,39.95828331332533
1,90,O,48.0
1,90,Y,47.98557692307692
1,90,B,40.17252982563475
1,91,O,48.0
1,91,Y,47.96385185185185
1,91,B,40.08795875037913
1,92,O,48.0
1,92,Y,47.966451215758696
1,92,B,39.86523149513418
1,93,O,48.0
1,93,Y,47.96865489957395
1,93,B,40.02269975786925
1,94,O,48.0
1,94,Y,47.986301369863014
1,94,B,39.902699495698606
1,95,O,48.0
1,95,Y,47.97156832772853
1,95,B,40.036130188115855
1,96,O,48.0
1,96,Y,47.958597763674824
1,96,B,39.983518130056936
1,97,O,48.0
1,97,Y,47.97836538461539
1,97,B,40.12591687041565
1,98,O,48.0
1,98,Y,47.98765803732691
1,98,B,40.10617059891107
1,99,O,48.0
1,99,Y,47.96374162096283
1,99,B,40.160426179604265
2,0,O,48.0
2,0,Y,47.973827699018535
2,0,B,40.004175365344466
2,1,O,48.0
2,1,Y,47.975292089638
2,1,B,37.08147174770039
2,2,O,48.0
2,2,Y,47.98188679245283
2,2,B,37.552099533437016
2,3,O,48.0
2,3,Y,47.96406679348975
2,3,B,37.90443686006826
2,4,O,48.0
2,4,Y,47.9571326506311
2,4,B,37.05530642750374
2,5,O,48.0
2,5,Y,47.97218185592693
2,5,B,38.15906127770535
2,6,O,48.0
2,6,Y,47.98640296662546
2,6,B,38.881773399014776
2,7,O,48.0
2,7,Y,47.97265288544358
2,7,B,38.96024096385542
2,8,O,48.0
2,8,Y,47.9631277813096
2,8,B,37.010840108401084
2,9,O,48.0
2,9,Y,47.95124716553288
2,9,B,38.785288270377734
2,10,O,48.0
2,10,Y,47.98794373744139
2,10,B,38.7146529562982
2,11,O,48.0
2,11,Y,47.976281906482946
2,11,B,37.54247104247104
2,12,O,48.0
2,12,Y,47.96989141164857
2,12,B,38.08915304606241
2,13,O,48.0
2,13,Y,47.97073625349488
2,13,B,40.40451745379877
2,14,O,48.0
2,14,Y,47.97317073170732
2,14,B,37.32951289398281
2,15,O,48.0
2,15,Y,47.95020325203252
2,15,B,39.52768166089965
2,16,O,48.0
2,16,Y,47.95815295815296
2,16,B,38.02946593001842
2,17,O,48.0
2,17,Y,47.974668275030155
2,17,B,36.1301775147929
2,18,O,48.0
2,18,Y,47.9628979143798
2,18,B,38.553752535496955
2,19,O,48.0
2,19,Y,47.96622701838529
2,19,B,37.277427490542244
2,20,O,48.0
2,20,Y,47.98468992248062
2,20,B,41.36290322580645
2,21,O,48.0
2,21,Y,47.96747462191838
2,21,B,37.31003584229391
2,22,O,48.0
2,22,Y,47.97687747035573
2,22,B,37.74611398963731
2,23,O,48.0
2,23,Y,47.96979607541362
2,23,B,39.83381502890173
2,24,O,48.0
2,24,Y,47.97725706409373
2,24,B,39.647619047619045
2,25,O,48.0
2,25,Y,47.963692307692305
2,25,B,39.29008746355685
2,26,O,48.0
2,26,Y,47.966471987886656
2,26,B,40.360074626865675
2,27,O,48.0
2,27,Y,47.96527268280753
2,27,B,40.54660347551343
2,28,O,48.0
2,28,Y,47.9582875960483
2,28,B,38.884661117717
2,29,O,48.0
2,29,Y,47.9867079388201
2,29,B,40.19681908548708
2,30,O,48.0
2,30,Y,47.92741935483871
2,30,B,37.39755351681957
2,31,O,48.0
2,31,Y,47.958636458116814
2,31,B,39.13577023498694
2,32,O,48.0
2,32,Y,47.95762147770135
2,32,B,38.667410714285715
2,33,O,48.0
2,33,Y,47.958408273381295
2,33,B,37.43867924528302
2,34,O,48.0
2,34,Y,47.97787885052718
2,34,B,37.19310344827586
2,35,O,48.0
2,35,Y,47.97181818181818
2,35,B,38.1648854961832
2,36,O,48.0
2,36,Y,47.98842815814851
2,36,B,39.981651376146786
2,37,O,48.0
2,37,Y,47.98389398572885
2,37,B,43.00310559006211
2,38,O,48.0
2,38,Y,47.94945551674543
2,38,B,36.88
2,39,O,48.0
2,39,Y,47.97848813831926
2,39,B,38.856540084388186
2,40,O,48.0
2,40,Y,47.96409021239326
2,40,B,38.54430379746835
2,41,O,48.0
2,41,Y,47.976359338061464
2,41,B,39.27787610619469
2,42,O,48.0
2,42,Y,47.97444519166106
2,42,B,38.840989399293285
2,43,O,48.0
2,43,Y,47.97699814126394
2,43,B,40.03183520599251
2,44,O,48.0
2,44,Y,47.981520966595596
2,44,B,41.284595300261095
2,45,O,48.0
2,45,Y,47.953904943873894
2,45,B,38.04054054054054
2,46,O,48.0
2,46,Y,47.97908445146014
2,46,B,38.81333333333333
2,47,O,48.0
2,47,Y,47.98611403324216
2,47,B,38.02475928473177
2,48,O,48.0
2,48,Y,47.97555205047318
2,48,B,41.30073349633252
2,49,O,48.0
2,49,Y,47.97005500101854
2,49,B,37.750407830342574
2,50,O,48.0
2,50,Y,47.976780185758514
2,50,B,36.08510638297872
2,51,O,48.0
2,51,Y,47.953028135431566
2,51,B,37.33439829605964
2,52,O,48.0
2,52,Y,47.970161977834614
2,52,B,37.64071856287425
2,53,O,48.0
2,53,Y,47.932918064206994
2,53,B,39.27735368956743
2,54,O,48.0
2,54,Y,47.96982498491249
2,54,B,39.48936170212766
2,55,O,48.0
2,55,Y,47.95701772255042
2,55,B,38.35085007727975
2,56,O,48.0
2,56,Y,47.939115308151095
2,56,B,37.44773519163763
2,57,O,48.0
2,57,Y,47.979757085020246
2,57,B,37.50396825396825
2,58,O,48.0
2,58,Y,47.958961279851614
2,58,B,39.355899419729205
2,59,O,48.0
2,59,Y,47.99235691432634
2,59,B,40.342574257425746
2,60,O,48.0
2,60,Y,47.97804019059457
2,60,B,37.232824427480914
2,61,O,48.0
2,61,Y,47.97697431018078
2,61,B,37.57507507507508
2,62,O,48.0
2,62,Y,47.960888459681314
2,62,B,38.20095693779904
2,63,O,48.0
2,63,Y,47.973220416571294
2,63,B,40.81578947368421
2,64,O,48.0
2,64,Y,47.978118934180344
2,64,B,38.25797101449275
2,65,O,48.0
2,65,Y,47.969937077604285
2,65,B,39.449771689497716
2,66,O,48.0
2,66,Y,47.9765237020316
2,66,B,39.85750636132315
2,67,O,48.0
2,67,Y,47.973408710217754
2,67,B,37.355244755244755
2,68,O,48.0
2,68,Y,47.97285067873303
2,68,B,38.872262773722625
2,69,O,48.0
2,69,Y,47.969010727056016
2,69,B,40.028985507246375
2,70,O,48.0
2,70,Y,47.958760637137246
2,70,B,39.26434426229508
2,71,O,48.0
2,71,Y,47.969166666666666
2,71,B,40.72053872053872
2,72,O,48.0
2,72,Y,47.96976967370441
2,72,B,36.36521739130435
2,73,O,48.0
2,73,Y,47.954895738893924
2,73,B,39.924643584521384
2,74,O,48.0
2,74,Y,47.979973297730304
2,74,B,39.604206500956025
2,75,O,48.0
2,75,Y,47.98045977011494
2,75,B,39.261613691931544
2,76,O,48.0
2,76,Y,47.96357913669065
2,76,B,37.88109756097561
2,77,O,48.0
2,77,Y,47.9599725526075
2,77,B,37.213091922005574
2,78,O,48.0
2,78,Y,47.970688190314355
2,78,B,37.59642857142857
2,79,O,48.0
2,79,Y,47.978874757490836
2,79,B,39.593147751606
2,80,O,48.0
2,80,Y,47.97608971646213
2,80,B,36.97538860103627
2,81,O,48.0
2,81,Y,47.97117202268431
2,81,B,37.056179775280896
2,82,O,48.0
2,82,Y,47.96305418719212
2,82,B,38.78698224852071
2,83,O,48.0
2,83,Y,47.97038327526133
2,83,B,38.045643153526974
2,84,O,48.0
2,84,Y,47.94476676723138
2,84,B,37.96264855687606
2,85,O,48.0
2,85,Y,47.960997442455245
2,85,B,37.54616895874263
2,86,O,48.0
2,86,Y,47.94827201783723
2,86,B,36.66163522012579
2,87,O,48.0
2,87,Y,47.95144745839982
2,87,B,38.3792
2,88,O,48.0
2,88,Y,47.97378740970072
2,88,B,38.35098039215686
2,89,O,48.0
2,89,Y,47.9824409278127
2,89,B,40.93091537132988
2,90,O,48.0
2,90,Y,47.96272189349112
2,90,B,38.39967637540453
2,91,O,48.0
2,91,Y,47.96262494567579
2,91,B,37.121134020618555
2,92,O,48.0
2,92,Y,47.964884813240886
2,92,B,42.5
2,93,O,48.0
2,93,Y,47.964211402413646
2,93,B,37.78515625
2,94,O,48.0
2,94,Y,47.97801953818828
2,94,B,37.84366197183098
2,95,O,48.0
2,95,Y,47.964796479647966
2,95,B,38.532188841201716
2,96,O,48.0
2,96,Y,47.96530172413793
2,96,B,40.26681127982646
2,97,O,48.0
2,97,Y,47.97390665196619
2,97,B,40.47698744769875
2,98,O,48.0
2,98,Y,47.968026924694996
2,98,B,37.19298245614035
2,99,O,48.0
2,99,Y,47.97470147743372
2,99,B,38.66589327146172
3,0,O,48.0
3,0,Y,47.998882404073015
3,0,B,36.23353293413174
3,1,O,48.0
3,1,Y,47.998547087571
3,1,B,35.93687374749499
3,2,O,48.0
3,2,Y,47.999489926039274
3,2,B,34.327166504381694
3,3,O,48.0
3,3,Y,48.0
3,3,B,34.617801047120416
3,4,O,48.0
3,4,Y,47.99862467335992
3,4,B,33.96839729119639
3,5,O,48.0
3,5,Y,48.0
3,5,B,34.95428571428572
3,6,O,48.0
3,6,Y,47.99818621523579
3,6,B,35.30808080808081
3,7,O,48.0
3,7,Y,47.99903925336261
3,7,B,34.503669724770646
3,8,O,48.0
3,8,Y,47.99694462126035
3,8,B,34.91497975708502
3,9,O,48.0
3,9,Y,47.99790691947796
3,9,B,38.78947368421053
3,10,O,48.0
3,10,Y,47.99901630129286
3,10,B,37.26594301221167
3,11,O,48.0
3,11,Y,47.99901246759659
3,11,B,35.57843137254902
3,12,O,48.0
3,12,Y,47.99712718725516
3,12,B,37.089463220675945
3,13,O,48.0
3,13,Y,48.0
3,13,B,34.83481701285856
3,14,O,48.0
3,14,Y,47.9981737542395
3,14,B,33.48197820620285
3,15,O,48.0
3,15,Y,47.99974590268073
3,15,B,35.270531400966185
3,16,O,48.0
3,16,Y,47.99922067801013
3,16,B,37.655068078668684
3,17,O,48.0
3,17,Y,47.99914110429448
3,17,B,35.303174603174604
3,18,O,48.0
3,18,Y,47.9978680712315
3,18,B,36.79553264604811
3,19,O,48.0
3,19,Y,47.99986962190352
3,19,B,34.922714420358155
3,20,O,48.0
3,20,Y,47.99876877616351
3,20,B,35.425339366515836
3,21,O,48.0
3,21,Y,47.99898270600203
3,21,B,35.91263650546022
3,22,O,48.0
3,22,Y,47.99916815210933
3,22,B,35.7565011820331
3,23,O,48.0
3,23,Y,47.99831518921721
3,23,B,35.90047393364929
3,24,O,48.0
3,24,Y,47.99854766305783
3,24,B,35.79933665008292
3,25,O,48.0
3,25,Y,48.0
3,25,B,35.2420814479638
3,26,O,48.0
3,26,Y,47.999001871490954
3,26,B,36.74528301886792
3,27,O,48.0
3,27,Y,47.99901933314654
3,27,B,34.7384760112888
3,28,O,48.0
3,28,Y,47.999320467518345
3,28,B,35.71847739888977
3,29,O,48.0
3,29,Y,47.99975941296764
3,29,B,34.534715025906735
3,30,O,48.0
3,30,Y,47.999312809235846
3,30,B,35.2590618336887
3,31,O,48.0
3,31,Y,47.999533690837026
3,31,B,36.38482384823848
3,32,O,48.0
3,32,Y,47.99893828798938
3,32,B,34.6865671641791
3,33,O,48.0
3,33,Y,47.99986880083967
3,33,B,34.69047619047619
3,34,O,48.0
3,34,Y,47.99975348206582
3,34,B,35.675213675213676
3,35,O,48.0
3,35,Y,47.99608953613808
3,35,B,37.65350089766607
3,36,O,48.0
3,36,Y,47.997098646034814
3,36,B,35.1679012345679
3,37,O,48.0
3,37,Y,48.0
3,37,B,34.791666666666664
3,38,O,48.0
3,38,Y,47.997233052446234
3,38,B,37.333333333333336
3,39,O,48.0
3,39,Y,47.99948960061248
3,39,B,35.608695652173914
3,40,O,48.0
3,40,Y,47.99873912495272
3,40,B,36.91171171171171
3,41,O,48.0
3,41,Y,47.999086400417646
3,41,B,34.80022075055188
3,42,O,48.0
3,42,Y,47.99810222672065
3,42,B,35.20328849028401
3,43,O,48.0
3,43,Y,47.99934827945777
3,43,B,37.32874015748032
3,44,O,48.0
3,44,Y,47.99916347992352
3,44,B,35.78101265822785
3,45,O,48.0
3,45,Y,47.99853176721837
3,45,B,34.56147021546261
3,46,O,48.0
3,46,Y,47.999756097560976
3,46,B,35.08711656441718
3,47,O,48.0
3,47,Y,47.99855605145707
3,47,B,35.40272108843537
3,48,O,48.0
3,48,Y,47.99927832571566
3,48,B,35.55154639175258
3,49,O,48.0
3,49,Y,47.99939990398464
3,49,B,37.8018648018648
3,50,O,48.0
3,50,Y,47.99925
3,50,B,34.170075349838534
3,51,O,48.0
3,51,Y,47.99553269256803
3,51,B,36.52005347593583
3,52,O,48.0
3,52,Y,47.997882197220385
3,52,B,34.89520078354554
3,53,O,48.0
3,53,Y,47.99950501175597
3,53,B,35.885714285714286
3,54,O,48.0
3,54,Y,47.999752536500864
3,54,B,36.01873536299766
3,55,O,48.0
3,55,Y,48.0
3,55,B,34.66863323500492
3,56,O,48.0
3,56,Y,47.998465276889625
3,56,B,37.59808612440192
3,57,O,48.0
3,57,Y,47.998804304503786
3,57,B,34.179515418502206
3,58,O,48.0
3,58,Y,47.997287872917475
3,58,B,36.144904458598724
3,59,O,48.0
3,59,Y,47.999382182132706
3,59,B,34.95962199312715
3,60,O,48.0
3,60,Y,47.99636318033609
3,60,B,36.92355371900826
3,61,O,48.0
3,61,Y,47.997366440933035
3,61,B,34.75584112149533
3,62,O,48.0
3,62,Y,47.998257839721255
3,62,B,33.034285714285716
3,63,O,48.0
3,63,Y,47.99926953981008
3,63,B,35.86842105263158
3,64,O,48.0
3,64,Y,47.99923751429661
3,64,B,34.452950558213715
3,65,O,48.0
3,65,Y,47.99946395068346
3,65,B,35.16981132075472
3,66,O,48.0
3,66,Y,47.99925770134851
3,66,B,36.043010752688176
3,67,O,48.0
3,67,Y,47.99838529375233
3,67,B,34.99330357142857
3,68,O,48.0
3,68,Y,47.99635416666667
3,68,B,35.273273273273276
3,69,O,48.0
3,69,Y,47.99935342040605
3,69,B,34.329660238751146
3,70,O,48.0
3,70,Y,47.99901112484549
3,70,B,33.907335907335906
3,71,O,48.0
3,71,Y,47.99951679149553
3,71,B,34.663951120162935
3,72,O,48.0
3,72,Y,47.99648682559599
3,72,B,36.59833795013851
3,73,O,48.0
3,73,Y,47.99874545226446
3,73,B,34.893009985734665
3,74,O,48.0
3,74,Y,47.99975090297671
3,74,B,35.633605600933485
3,75,O,48.0
3,75,Y,47.999384463868026
3,75,B,35.2728297632469
3,76,O,48.0
3,76,Y,47.99883690876195
3,76,B,36.37973137973138
3,77,O,48.0
3,77,Y,47.996473995718425
3,77,B,36.101190476190474
3,78,O,48.0
3,78,Y,47.99882106366256
3,78,B,35.47741935483871
3,79,O,48.0
3,79,Y,47.99938118811881
3,79,B,35.97284345047923
3,80,O,48.0
3,80,Y,47.99897198663582
3,80,B,36.01190476190476
3,81,O,48.0
3,81,Y,47.99733856282393
3,81,B,36.40190735694823
3,82,O,48.0
3,82,Y,47.998387496899035
3,82,B,36.26736842105263
3,83,O,48.0
3,83,Y,47.99972792817304
3,83,B,34.611920529801324
3,84,O,48.0
3,84,Y,47.999037767620884
3,84,B,37.27196652719665
3,85,O,48.0
3,85,Y,47.997179644389945
3,85,B,36.71057513914657
3,86,O,48.0
3,86,Y,47.998917016380126
3,86,B,33.15995397008055
3,87,O,48.0
3,87,Y,47.99879534198902
3,87,B,36.725071225071225
3,88,O,48.0
3,88,Y,47.997762569097134
3,88,B,34.76891334250344
3,89,O,48.0
3,89,Y,47.999614147909966
3,89,B,36.26792828685259
3,90,O,48.0
3,90,Y,47.99580816175564
3,90,B,35.83425414364641
3,91,O,48.0
3,91,Y,47.99972711147496
3,91,B,36.47457627118644
3,92,O,48.0
3,92,Y,47.999761364992246
3,92,B,35.57455268389662
3,93,O,48.0
3,93,Y,47.998885862837334
3,93,B,36.59780621572212
3,94,O,48.0
3,94,Y,47.998217922606926
3,94,B,35.90027700831025
3,95,O,48.0
3,95,Y,47.99914142033607
3,95,B,37.0183908045977
3,96,O,48.0
3,96,Y,47.99883086515978
3,96,B,34.895033860045146
3,97,O,48.0
3,97,Y,47.999500873471426
3,97,B,34.88352570828961
3,98,O,48.0
3,98,Y,47.99873625679262
3,98,B,35.99326599326599
3,99,O,48.0
3,99,Y,47.99937841869716
3,99,B,36.791601866251945
4,0,O,48.0
4,0,Y,48.0
4,0,B,32.502247912652535
4,1,O,48.0
4,1,Y,47.998011363636365
4,1,B,31.489655172413794
4,2,O,48.0
4,2,Y,47.997637904682506
