t,pop,estrategia,n_vizinhos
0,60,Y,
0,60,B,
0,61,O,
0,61,Y,
0,61,B,
0,62,O,
0,62,Y,
0,62,B,
0,63,O,
0,63,Y,
0,63,B,
0,64,O,
0,64,Y,
0,64,B,
0,65,O,
0,65,Y,
0,65,B,
0,66,O,
0,66,Y,
0,66,B,
0,67,O,
0,67,Y,
0,67,B,
0,68,O,
0,68,Y,
0,68,B,
0,69,O,
0,69,Y,
0,69,B,
0,70,O,
0,70,Y,
0,70,B,
0,71,O,
0,71,Y,
0,71,B,
0,72,O,
0,72,Y,
0,72,B,
0,73,O,
0,73,Y,
0,73,B,
0,74,O,
0,74,Y,
0,74,B,
0,75,O,
0,75,Y,
0,75,B,
0,76,O,
0,76,Y,
0,76,B,
0,77,O,
0,77,Y,
0,77,B,
0,78,O,
0,78,Y,
0,78,B,
0,79,O,
0,79,Y,
0,79,B,
0,80,O,
0,80,Y,
0,80,B,
0,81,O,
0,81,Y,
0,81,B,
0,82,O,
0,82,Y,
0,82,B,
0,83,O,
0,83,Y,
0,83,B,
0,84,O,
0,84,Y,
0,84,B,
0,85,O,
0,85,Y,
0,85,B,
0,86,O,
0,86,Y,
0,86,B,
0,87,O,
0,87,Y,
0,87,B,
0,88,O,
0,88,Y,
0,88,B,
0,89,O,
0,89,Y,
0,89,B,
0,90,O,
0,90,Y,
0,90,B,
0,91,O,
0,91,Y,
0,91,B,
0,92,O,
0,92,Y,
0,92,B,
0,93,O,
0,93,Y,
0,93,B,
0,94,O,
0,94,Y,
0,94,B,
0,95,O,
0,95,Y,
0,95,B,
0,96,O,
0,96,Y,
0,96,B,
0,97,O,
0,97,Y,
0,97,B,
0,98,O,
0,98,Y,
0,98,B,
0,99,O,
0,99,Y,
0,99,B,
1,0,O,48.0
1,0,Y,48.0
1,0,B,39.945384387058475
1,1,O,48.0
1,1,Y,48.0
1,1,B,40.24561403508772
1,2,O,48.0
1,2,Y,48.0
1,2,B,40.0151240169389
1,3,O,48.0
1,3,Y,48.0
1,3,B,40.11743341404358
1,4,O,48.0
1,4,Y,48.0
1,4,B,39.7882005899705
1,5,O,48.0
1,5,Y,48.0
1,5,B,40.10115081768625
1,6,O,48.0
1,6,Y,48.0
1,6,B,39.93558097531607
1,7,O,48.0
1,7,Y,48.0
1,7,B,40.148820326678766
1,8,O,48.0
1,8,Y,48.0
1,8,B,39.95066864784547
1,9,O,48.0
1,9,Y,48.0
1,9,B,39.89907984565153
1,10,O,48.0
1,10,Y,48.0
1,10,B,39.95023696682465
1,11,O,48.0
1,11,Y,48.0
1,11,B,39.999402449955184
1,12,O,48.0
1,12,Y,48.0
1,12,B,39.77067448680352
1,13,O,48.0
1,13,Y,48.0
1,13,B,40.23005565862709
1,14,O,48.0
1,14,Y,48.0
1,14,B,40.1043425814234
1,15,O,48.0
1,15,Y,48.0
1,15,B,40.16519353855532
1,16,O,48.0
1,16,Y,48.0
1,16,B,39.794932233352974
1,17,O,48.0
1,17,Y,48.0
1,17,B,40.1207729468599
1,18,O,48.0
1,18,Y,48.0
1,18,B,39.98332340678976
1,19,O,48.0
1,19,Y,48.0
1,19,B,40.210045662100455
1,20,O,48.0
1,20,Y,48.0
1,20,B,39.954819277108435
1,21,O,48.0
1,21,Y,48.0
1,21,B,39.90273191233864
1,22,O,48.0
1,22,Y,48.0
1,22,B,40.064652567975834
1,23,O,48.0
1,23,Y,48.0
1,23,B,40.24218270999387
1,24,O,48.0
1,24,Y,48.0
1,24,B,39.91768565463764
1,25,O,48.0
1,25,Y,48.0
1,25,B,40.088190878888554
1,26,O,48.0
1,26,Y,48.0
1,26,B,39.9880059970015
1,27,O,48.0
1,27,Y,48.0
1,27,B,39.907792980368825
1,28,O,48.0
1,28,Y,48.0
1,28,B,39.990338164251206
1,29,O,48.0
1,29,Y,48.0
1,29,B,40.27078825347759
1,30,O,48.0
1,30,Y,48.0
1,30,B,39.977930211750675
1,31,O,48.0
1,31,Y,48.0
1,31,B,39.98495788206979
1,32,O,48.0
1,32,Y,48.0
1,32,B,39.85612788632327
1,33,O,48.0
1,33,Y,48.0
1,33,B,40.00539568345324
1,34,O,48.0
1,34,Y,48.0
1,34,B,39.94510739856802
1,35,O,48.0
1,35,Y,48.0
1,35,B,39.8375815056313
1,36,O,48.0
1,36,Y,48.0
1,36,B,40.078979343863914
1,37,O,48.0
1,37,Y,48.0
1,37,B,39.98800959232614
1,38,O,48.0
1,38,Y,48.0
1,38,B,40.14889091461562
1,39,O,48.0
1,39,Y,48.0
1,39,B,40.09725158562368
1,40,O,48.0
1,40,Y,48.0
1,40,B,40.033222591362126
1,41,O,48.0
1,41,Y,48.0
1,41,B,40.04652567975831
1,42,O,48.0
1,42,Y,48.0
1,42,B,39.88252743992881
1,43,O,48.0
1,43,Y,48.0
1,43,B,39.86030061892131
1,44,O,48.0
1,44,Y,48.0
1,44,B,40.19176398279041
1,45,O,48.0
1,45,Y,48.0
1,45,B,40.04684684684685
1,46,O,48.0
1,46,Y,48.0
1,46,B,39.95351609058403
1,47,O,48.0
1,47,Y,48.0
1,47,B,39.982132221560455
1,48,O,48.0
1,48,Y,48.0
1,48,B,40.051297525648764
1,49,O,48.0
1,49,Y,48.0
1,49,B,40.05208021550434
1,50,O,48.0
1,50,Y,48.0
1,50,B,40.23464373464373
1,51,O,48.0
1,51,Y,48.0
1,51,B,39.95225305878842
1,52,O,48.0
1,52,Y,48.0
1,52,B,40.048323769254004
1,53,O,48.0
1,53,Y,48.0
1,53,B,39.93262411347518
1,54,O,48.0
1,54,Y,47.99760979982074
1,54,B,40.07129909365559
1,55,O,48.0
1,55,Y,48.0
1,55,B,40.01392673327278
1,56,O,48.0
1,56,Y,48.0
1,56,B,39.79707602339181
1,57,O,48.0
1,57,Y,48.0
1,57,B,39.95472147750968
1,58,O,48.0
1,58,Y,48.0
1,58,B,39.85261303581914
1,59,O,48.0
1,59,Y,48.0
1,59,B,40.289739663093414
1,60,O,48.0
1,60,Y,48.0
1,60,B,39.884169884169886
1,61,O,48.0
1,61,Y,48.0
1,61,B,40.20606435643565
1,62,O,48.0
1,62,Y,48.0
1,62,B,39.90193775689959
1,63,O,48.0
1,63,Y,48.0
1,63,B,39.774193548387096
1,64,O,48.0
1,64,Y,48.0
1,64,B,40.341309823677584
1,65,O,48.0
1,65,Y,48.0
1,65,B,39.9122962962963
1,66,O,48.0
1,66,Y,48.0
1,66,B,40.03472014366956
1,67,O,48.0
1,67,Y,48.0
1,67,B,40.08215892053973
1,68,O,48.0
1,68,Y,48.0
1,68,B,39.9534328358209
1,69,O,48.0
1,69,Y,48.0
1,69,B,39.96028880866426
1,70,O,48.0
1,70,Y,48.0
1,70,B,39.99641362821279
1,71,O,48.0
1,71,Y,48.0
1,71,B,40.01731860256793
1,72,O,48.0
1,72,Y,48.0
1,72,B,39.87492625368731
1,73,O,48.0
1,73,Y,48.0
1,73,B,39.90623145400593
1,74,O,48.0
1,74,Y,48.0
1,74,B,40.127139364303176
1,75,O,48.0
1,75,Y,48.0
1,75,B,40.05016621335751
1,76,O,48.0
1,76,Y,48.0
1,76,B,40.02463942307692
1,77,O,48.0
1,77,Y,48.0
1,77,B,39.95728270542865
1,78,O,48.0
1,78,Y,48.0
1,78,B,40.09057971014493
1,79,O,48.0
1,79,Y,48.0
1,79,B,39.91027926322044
1,80,O,48.0
1,80,Y,48.0
1,80,B,40.01628959276018
1,81,O,48.0
1,81,Y,48.0
1,81,B,39.90284360189573
1,82,O,48.0
1,82,Y,48.0
1,82,B,39.898989898989896
1,83,O,48.0
1,83,Y,48.0
1,83,B,39.88702559576346
1,84,O,48.0
1,84,Y,48.0
1,84,B,39.93582887700535
1,85,O,48.0
1,85,Y,48.0
1,85,B,40.023276633840645
1,86,O,48.0
1,86,Y,48.0
1,86,B,40.078526125037754
1,87,O,48.0
1,87,Y,48.0
1,87,B,39.851176470588236
1,88,O,48.0
1,88,Y,48.0
1,88,B,40.03434769508888
1,89,O,48.0
1,89,Y,48.0
1,89,B,39.98199279711885
1,90,O,48.0
1,90,Y,48.0
1,90,B,40.18721321505048
1,91,O,48.0
1,91,Y,48.0
1,91,B,40.12435547467395
1,92,O,48.0
1,92,Y,48.0
1,92,B,39.89737540548511
1,93,O,48.0
1,93,Y,48.0
1,93,B,40.05205811138015
1,94,O,48.0
1,94,Y,48.0
1,94,B,39.91575200237318
1,95,O,48.0
1,95,Y,48.0
1,95,B,40.063302478351744
1,96,O,48.0
1,96,Y,48.0
1,96,B,40.022175606832484
1,97,O,48.0
1,97,Y,48.0
1,97,B,40.14731051344743
1,98,O,48.0
1,98,Y,48.0
1,98,B,40.11857229280097
1,99,O,48.0
1,99,Y,48.0
1,99,B,40.19421613394216
2,0,O,48.0
2,0,Y,47.995883882149045
2,0,B,40.1231732776618
2,1,O,48.0
2,1,Y,47.99923503537961
2,1,B,37.124835742444155
2,2,O,48.0
2,2,Y,47.998868778280546
2,2,B,37.59564541213064
2,3,O,48.0
2,3,Y,47.998525695029485
2,3,B,37.9874715261959
2,4,O,48.0
2,4,Y,47.99619047619048
2,4,B,37.11210762331839
2,5,O,48.0
2,5,Y,47.99875596102011
2,5,B,38.25814863102999
2,6,O,48.0
2,6,Y,47.99959058341863
2,6,B,39.065
2,7,O,48.0
2,7,Y,47.998280679131746
2,7,B,39.06506024096385
2,8,O,48.0
2,8,Y,47.9976758926685
2,8,B,37.193808882907135
2,9,O,48.0
2,9,Y,47.99661170092614
2,9,B,38.84095427435388
2,10,O,48.0
2,10,Y,48.0
2,10,B,38.74807197943445
2,11,O,48.0
2,11,Y,47.997735507246375
2,11,B,37.51685393258427
2,12,O,48.0
2,12,Y,47.99950556242275
2,12,B,38.302052785923756
2,13,O,48.0
2,13,Y,47.99888226527571
2,13,B,40.54209445585216
2,14,O,48.0
2,14,Y,47.99878591663294
2,14,B,37.44699140401146
2,15,O,48.0
2,15,Y,47.9941200324412
2,15,B,39.6764705882353
2,16,O,48.0
2,16,Y,47.999038692621966
2,16,B,38.14760147601476
2,17,O,48.0
2,17,Y,47.997189883580894
2,17,B,36.17391304347826
2,18,O,48.0
2,18,Y,48.0
2,18,B,38.65314401622718
2,19,O,48.0
2,19,Y,48.0
2,19,B,37.359394703656996
2,20,O,48.0
2,20,Y,47.999227500965624
2,20,B,41.473118279569896
2,21,O,48.0
2,21,Y,48.0
2,21,B,37.45519713261649
2,22,O,48.0
2,22,Y,47.99743539159598
2,22,B,37.832469775474955
2,23,O,48.0
2,23,Y,47.99808098253694
2,23,B,39.982658959537574
2,24,O,48.0
2,24,Y,47.99793908861919
2,24,B,39.73854961832061
2,25,O,48.0
2,25,Y,47.9985670419652
2,25,B,39.4533527696793
2,26,O,48.0
2,26,Y,47.99762110726643
2,26,B,40.524253731343286
2,27,O,48.0
2,27,Y,47.99756394640682
2,27,B,40.63507109004739
2,28,O,48.0
2,28,Y,47.99825327510917
2,28,B,38.99881093935791
2,29,O,48.0
2,29,Y,47.998726809749
2,29,B,40.27236580516899
2,30,O,48.0
2,30,Y,47.99512789281364
2,30,B,37.496432212028544
2,31,O,48.0
2,31,Y,47.999173212071106
2,31,B,39.527363184079604
2,32,O,48.0
2,32,Y,47.997130876186276
2,32,B,38.738839285714285
2,33,O,48.0
2,33,Y,47.99820386169735
2,33,B,37.569182389937104
2,34,O,48.0
2,34,Y,47.998762631470406
2,34,B,37.245977011494254
2,35,O,48.0
2,35,Y,47.99751187514137
2,35,B,38.27328244274809
2,36,O,48.0
2,36,Y,48.0
2,36,B,40.04128440366973
2,37,O,48.0
2,37,Y,47.99959250203749
2,37,B,43.08695652173913
2,38,O,48.0
2,38,Y,47.99568699938386
2,38,B,36.995714285714286
2,39,O,48.0
2,39,Y,48.0
2,39,B,38.95358649789029
2,40,O,48.0
2,40,Y,47.99912606510815
2,40,B,38.67088607594937
2,41,O,48.0
2,41,Y,47.999141999142
2,41,B,39.36991150442478
2,42,O,48.0
2,42,Y,47.99910913140312
2,42,B,38.91519434628975
2,43,O,48.0
2,43,Y,47.99907192575406
2,43,B,40.164794007490634
2,44,O,48.0
2,44,Y,48.0
2,44,B,41.43979057591623
2,45,O,48.0
2,45,Y,47.99738095238095
2,45,B,38.18168168168168
2,46,O,48.0
2,46,Y,47.99940979736376
2,46,B,38.913333333333334
2,47,O,48.0
2,47,Y,47.99937067337948
2,47,B,38.16573816155989
2,48,O,48.0
2,48,Y,47.99882005899705
2,48,B,41.39364303178484
2,49,O,48.0
2,49,Y,47.99796458375738
2,49,B,37.8531810766721
2,50,O,48.0
2,50,Y,47.999227650125505
2,50,B,36.142857142857146
2,51,O,48.0
2,51,Y,47.990035587188615
2,51,B,37.39936102236422
2,52,O,48.0
2,52,Y,47.99787188763567
2,52,B,37.75449101796407
2,53,O,48.0
2,53,Y,47.99785663253156
2,53,B,39.49363867684478
2,54,O,48.0
2,54,Y,47.99959975985591
2,54,B,39.579196217494086
2,55,O,48.0
2,55,Y,47.99857781389679
2,55,B,38.47758887171561
2,56,O,48.0
2,56,Y,47.99752291305425
2,56,B,37.64808362369338
2,57,O,48.0
2,57,Y,47.99687639446675
2,57,B,37.59443339960239
2,58,O,48.0
2,58,Y,47.99518238128011
2,58,B,39.44100580270793
2,59,O,48.0
2,59,Y,47.999292411109145
2,59,B,40.36831683168317
2,60,O,48.0
2,60,Y,48.0
2,60,B,37.282442748091604
2,61,O,48.0
2,61,Y,47.99924371336736
2,61,B,37.653092006033184
2,62,O,48.0
2,62,Y,47.99783393501805
2,62,B,38.28548644338118
2,63,O,48.0
2,63,Y,47.99569356300997
2,63,B,40.913253012048195
2,64,O,48.0
2,64,Y,48.0
2,64,B,38.33913043478261
2,65,O,48.0
2,65,Y,47.99721383793824
2,65,B,39.633484162895925
2,66,O,48.0
2,66,Y,47.99706546275395
2,66,B,39.98727735368957
2,67,O,48.0
2,67,Y,48.0
2,67,B,37.464235624123425
2,68,O,48.0
2,68,Y,47.99841628959276
2,68,B,38.947080291970806
2,69,O,48.0
2,69,Y,48.0
2,69,B,40.1256038647343
2,70,O,48.0
2,70,Y,47.99804006968641
2,70,B,39.415983606557376
2,71,O,48.0
2,71,Y,47.999376558603494
2,71,B,40.831649831649834
2,72,O,48.0
2,72,Y,47.99616122840691
2,72,B,36.43913043478261
2,73,O,48.0
2,73,Y,47.99705615942029
2,73,B,40.05906313645621
2,74,O,48.0
2,74,Y,47.99942944085203
2,74,B,39.69216061185468
2,75,O,48.0
2,75,Y,48.0
2,75,B,39.31051344743276
2,76,O,48.0
2,76,Y,47.99843854561677
2,76,B,37.949771689497716
2,77,O,48.0
2,77,Y,47.99841449603624
2,77,B,37.38990182328191
2,78,O,48.0
2,78,Y,47.99577613516367
2,78,B,37.68928571428572
2,79,O,48.0
2,79,Y,47.99827919982792
2,79,B,39.69593147751606
2,80,O,48.0
2,80,Y,48.0
2,80,B,37.034659820282414
2,81,O,48.0
2,81,Y,47.99741844637409
2,81,B,37.14334085778781
2,82,O,48.0
2,82,Y,47.999108138238576
2,82,B,38.8560157790927
2,83,O,48.0
2,83,Y,47.99602089032579
2,83,B,38.11618257261411
2,84,O,48.0
2,84,Y,47.99768518518518
2,84,B,38.105442176870746
2,85,O,48.0
2,85,Y,47.998733375554146
2,85,B,37.95573440643863
2,86,O,48.0
2,86,Y,47.99378744175726
2,86,B,36.75723270440252
2,87,O,48.0
2,87,Y,47.994535519125684
2,87,B,38.5088
2,88,O,48.0
2,88,Y,47.99795375485983
2,88,B,38.51372549019608
2,89,O,48.0
2,89,Y,48.0
2,89,B,41.001733102253034
2,90,O,48.0
2,90,Y,47.998425816607636
2,90,B,38.50809061488673
2,91,O,48.0
2,91,Y,47.998052369616964
2,91,B,37.1791237113402
2,92,O,48.0
2,92,Y,47.99866310160428
2,92,B,42.64957264957265
2,93,O,48.0
2,93,Y,47.998754411459416
2,93,B,37.96124031007752
2,94,O,48.0
2,94,Y,47.99977866312528
2,94,B,38.061604584527224
2,95,O,48.0
2,95,Y,47.997375902033674
2,95,B,38.65665236051502
2,96,O,48.0
2,96,Y,47.99913830245584
2,96,B,40.32034632034632
2,97,O,48.0
2,97,Y,47.99871559633028
2,97,B,40.62133891213389
2,98,O,48.0
2,98,Y,47.99749268700376
2,98,B,37.358823529411765
2,99,O,48.0
2,99,Y,47.99959620432061
2,99,B,38.76102088167053
3,0,O,48.0
3,0,Y,47.99950433705081
3,0,B,36.356
3,1,O,48.0
3,1,Y,47.99973618256167
3,1,B,35.9939879759519
3,2,O,48.0
3,2,Y,48.0
3,2,B,34.38872691933916
3,3,O,48.0
3,3,Y,48.0
3,3,B,34.62249346120314
3,4,O,48.0
3,4,Y,48.0
3,4,B,33.97742663656885
3,5,O,48.0
3,5,Y,48.0
3,5,B,34.82507015902713
3,6,O,48.0
3,6,Y,47.99891435464415
3,6,B,35.30560271646859
3,7,O,48.0
3,7,Y,48.0
3,7,B,34.613678373382626
3,8,O,48.0
3,8,Y,48.0
3,8,B,34.98123324396783
3,9,O,48.0
3,9,Y,47.999630587366084
3,9,B,38.83777777777778
3,10,O,48.0
3,10,Y,47.99972000559989
3,10,B,37.250338294993234
3,11,O,48.0
3,11,Y,48.0
3,11,B,35.507246376811594
3,12,O,48.0
3,12,Y,48.0
3,12,B,35.88984509466437
3,13,O,48.0
3,13,Y,48.0
3,13,B,34.84220907297831
3,14,O,48.0
3,14,Y,48.0
3,14,B,33.49875518672199
3,15,O,48.0
3,15,Y,48.0
3,15,B,35.274486094316806
3,16,O,48.0
3,16,Y,48.0
3,16,B,38.17964071856287
3,17,O,48.0
3,17,Y,48.0
3,17,B,35.31955484896661
3,18,O,48.0
3,18,Y,47.99925046845721
3,18,B,36.87223168654174
3,19,O,48.0
3,19,Y,48.0
3,19,B,34.90413533834587
3,20,O,48.0
3,20,Y,48.0
3,20,B,35.41216216216216
3,21,O,48.0
3,21,Y,48.0
3,21,B,36.04
3,22,O,48.0
3,22,Y,48.0
3,22,B,35.701631701631705
3,23,O,48.0
3,23,Y,48.0
3,23,B,35.90413533834587
3,24,O,48.0
3,24,Y,48.0
3,24,B,36.11724137931034
3,25,O,48.0
3,25,Y,48.0
3,25,B,35.25934314835787
3,26,O,48.0
3,26,Y,48.0
3,26,B,36.77388535031847
3,27,O,48.0
3,27,Y,48.0
3,27,B,34.80037488284911
3,28,O,48.0
3,28,Y,48.0
3,28,B,35.71158392434988
3,29,O,48.0
3,29,Y,48.0
3,29,B,34.45649948822928
3,30,O,48.0
3,30,Y,48.0
3,30,B,35.35698924731183
3,31,O,48.0
3,31,Y,48.0
3,31,B,35.63821138211382
3,32,O,48.0
3,32,Y,47.99973548472424
3,32,B,34.81515499425947
3,33,O,48.0
3,33,Y,48.0
3,33,B,34.69206349206349
3,34,O,48.0
3,34,Y,48.0
3,34,B,35.62215909090909
3,35,O,48.0
3,35,Y,48.0
3,35,B,37.6983842010772
3,36,O,48.0
3,36,Y,48.0
3,36,B,35.2640586797066
3,37,O,48.0
3,37,Y,48.0
3,37,B,34.93706293706294
3,38,O,48.0
3,38,Y,48.0
3,38,B,37.29793510324484
3,39,O,48.0
3,39,Y,48.0
3,39,B,35.57409224730127
3,40,O,48.0
3,40,Y,48.0
3,40,B,36.9136690647482
3,41,O,48.0
3,41,Y,48.0
3,41,B,34.68682505399568
3,42,O,48.0
3,42,Y,47.99937043565853
3,42,B,35.23502994011976
3,43,O,48.0
3,43,Y,48.0
3,43,B,37.36842105263158
3,44,O,48.0
3,44,Y,48.0
3,44,B,35.70632911392405
3,45,O,48.0
3,45,Y,48.0
3,45,B,34.56962025316456
3,46,O,48.0
3,46,Y,48.0
3,46,B,35.35531135531136
3,47,O,48.0
3,47,Y,47.99960645415191
3,47,B,35.27879581151832
3,48,O,48.0
3,48,Y,48.0
3,48,B,35.544401544401545
3,49,O,48.0
3,49,Y,48.0
3,49,B,37.16258351893096
3,50,O,48.0
3,50,Y,48.0
3,50,B,34.18514531754575
3,51,O,48.0
3,51,Y,47.99946062567422
3,51,B,36.57831325301205
3,52,O,48.0
3,52,Y,48.0
3,52,B,35.038575667655785
3,53,O,48.0
3,53,Y,48.0
3,53,B,35.937947494033416
3,54,O,48.0
3,54,Y,48.0
3,54,B,35.95116279069767
3,55,O,48.0
3,55,Y,48.0
3,55,B,34.739512195121954
3,56,O,48.0
3,56,Y,48.0
3,56,B,37.693023255813955
3,57,O,48.0
3,57,Y,47.9994708994709
3,57,B,34.22983425414365
3,58,O,48.0
3,58,Y,48.0
3,58,B,36.24165341812401
3,59,O,48.0
3,59,Y,48.0
3,59,B,35.01194539249147
3,60,O,48.0
3,60,Y,48.0
3,60,B,36.96280991735537
3,61,O,48.0
3,61,Y,48.0
3,61,B,34.783720930232555
3,62,O,48.0
3,62,Y,48.0
3,62,B,33.038812785388124
3,63,O,48.0
3,63,Y,48.0
3,63,B,35.823970037453186
3,64,O,48.0
3,64,Y,48.0
3,64,B,34.447452229299365
3,65,O,48.0
3,65,Y,48.0
3,65,B,34.83653846153846
3,66,O,48.0
3,66,Y,48.0
3,66,B,36.0
3,67,O,48.0
3,67,Y,48.0
3,67,B,35.139013452914796
3,68,O,48.0
3,68,Y,47.99921793534932
3,68,B,35.55391432791728
3,69,O,48.0
3,69,Y,48.0
3,69,B,34.3311867525299
3,70,O,48.0
3,70,Y,48.0
3,70,B,33.96923076923077
3,71,O,48.0
3,71,Y,48.0
3,71,B,34.81135902636917
3,72,O,48.0
3,72,Y,47.999749184850764
3,72,B,36.68888888888889
3,73,O,48.0
3,73,Y,48.0
3,73,B,34.96978417266187
3,74,O,48.0
3,74,Y,48.0
3,74,B,35.67209302325581
3,75,O,48.0
3,75,Y,48.0
3,75,B,35.27621195039459
3,76,O,48.0
3,76,Y,48.0
3,76,B,36.38442822384428
3,77,O,48.0
3,77,Y,47.9994957135653
3,77,B,36.467048710601716
3,78,O,48.0
3,78,Y,48.0
3,78,B,35.28186274509804
3,79,O,48.0
3,79,Y,48.0
3,79,B,36.0
3,80,O,48.0
3,80,Y,48.0
3,80,B,36.019024970273485
3,81,O,48.0
3,81,Y,47.99902520540315
3,81,B,36.764945652173914
3,82,O,48.0
3,82,Y,48.0
3,82,B,36.26890756302521
3,83,O,48.0
3,83,Y,48.0
3,83,B,34.62334217506631
3,84,O,48.0
3,84,Y,48.0
3,84,B,37.51914893617021
3,85,O,48.0
3,85,Y,48.0
3,85,B,36.49077490774908
3,86,O,48.0
3,86,Y,48.0
3,86,B,33.229885057471265
3,87,O,48.0
3,87,Y,48.0
3,87,B,36.8936170212766
3,88,O,48.0
3,88,Y,48.0
3,88,B,34.75616438356165
3,89,O,48.0
3,89,Y,48.0
3,89,B,36.3363184079602
3,90,O,48.0
3,90,Y,47.999138885471766
3,90,B,35.86602209944751
3,91,O,48.0
3,91,Y,48.0
3,91,B,36.499432463110104
3,92,O,48.0
3,92,Y,48.0
3,92,B,35.59281437125748
3,93,O,48.0
3,93,Y,48.0
3,93,B,36.76977152899824
3,94,O,48.0
3,94,Y,48.0
3,94,B,35.93741109530583
3,95,O,48.0
3,95,Y,48.0
3,95,B,36.72967032967033
3,96,O,48.0
3,96,Y,48.0
3,96,B,34.94488188976378
3,97,O,48.0
3,97,Y,48.0
3,97,B,34.96413502109704
3,98,O,48.0
3,98,Y,48.0
3,98,B,35.584631360332295
3,99,O,48.0
3,99,Y,48.0
3,99,B,36.85970149253731
4,0,O,48.0
4,0,Y,48.0
4,0,B,32.521126760563384
4,1,O,48.0
4,1,Y,48.0
4,1,B,31.43017206882753
4,2,O,48.0
4,2,Y,48.0
4,2,B,30.953883495145632
4,3,O,48.0
4,3,Y,48.0
4,3,B,30.897798742138363
4,4,O,48.0
4,4,Y,48.0
4,4,B,31.752037252619324
4,5,O,48.0
4,5,Y,48.0
4,5,B,30.744981412639405
4,6,O,48.0
4,6,Y,48.0
4,6,B,31.299883313885648
4,7,O,48.0
4,7,Y,48.0
4,7,B,31.34421888790821
4,8,O,48.0
4,8,Y,48.0
4,8,B,31.12615740740741
4,9,O,48.0
4,9,Y,48.0
4,9,B,31.99384236453202
4,10,O,48.0
4,10,Y,48.0
4,10,B,31.73060029282577
4,11,O,48.0
4,11,Y,48.0
4,11,B,32.62981029810298
4,12,O,48.0
4,12,Y,48.0
4,12,B,32.83839779005525
4,13,O,48.0
4,13,Y,48.0
4,13,B,30.75966520526106
4,14,O,48.0
4,14,Y,48.0
4,14,B,30.187755102040818
4,15,O,48.0
4,15,Y,48.0
4,15,B,31.759148936170213
4,16,O,48.0
4,16,Y,48.0
4,16,B,32.12080536912752
4,17,O,48.0
4,17,Y,48.0
4,17,B,32.324786324786324
4,18,O,48.0
4,18,Y,48.0
4,18,B,32.1499128413713
4,19,O,48.0
4,19,Y,48.0
4,19,B,31.812870448772227
4,20,O,48.0
4,20,Y,48.0
4,20,B,31.185060847671004
4,21,O,48.0
4,21,Y,48.0
4,21,B,32.227877385772125
4,22,O,48.0
4,22,Y,48.0
4,22,B,32.59488084730803
4,23,O,48.0
4,23,Y,48.0
4,23,B,31.56788665879575
4,24,O,48.0
4,24,Y,48.0
4,24,B,31.34328358208955
