t,pop,estrategia,n_vizinhos
0,60,Y,
0,60,B,
0,61,O,
0,61,Y,
0,61,B,
0,62,O,
0,62,Y,
0,62,B,
0,63,O,
0,63,Y,
0,63,B,
0,64,O,
0,64,Y,
0,64,B,
0,65,O,
0,65,Y,
0,65,B,
0,66,O,
0,66,Y,
0,66,B,
0,67,O,
0,67,Y,
0,67,B,
0,68,O,
0,68,Y,
0,68,B,
0,69,O,
0,69,Y,
0,69,B,
0,70,O,
0,70,Y,
0,70,B,
0,71,O,
0,71,Y,
0,71,B,
0,72,O,
0,72,Y,
0,72,B,
0,73,O,
0,73,Y,
0,73,B,
0,74,O,
0,74,Y,
0,74,B,
0,75,O,
0,75,Y,
0,75,B,
0,76,O,
0,76,Y,
0,76,B,
0,77,O,
0,77,Y,
0,77,B,
0,78,O,
0,78,Y,
0,78,B,
0,79,O,
0,79,Y,
0,79,B,
0,80,O,
0,80,Y,
0,80,B,
0,81,O,
0,81,Y,
0,81,B,
0,82,O,
0,82,Y,
0,82,B,
0,83,O,
0,83,Y,
0,83,B,
0,84,O,
0,84,Y,
0,84,B,
0,85,O,
0,85,Y,
0,85,B,
0,86,O,
0,86,Y,
0,86,B,
0,87,O,
0,87,Y,
0,87,B,
0,88,O,
0,88,Y,
0,88,B,
0,89,O,
0,89,Y,
0,89,B,
0,90,O,
0,90,Y,
0,90,B,
0,91,O,
0,91,Y,
0,91,B,
0,92,O,
0,92,Y,
0,92,B,
0,93,O,
0,93,Y,
0,93,B,
0,94,O,
0,94,Y,
0,94,B,
0,95,O,
0,95,Y,
0,95,B,
0,96,O,
0,96,Y,
0,96,B,
0,97,O,
0,97,Y,
0,97,B,
0,98,O,
0,98,Y,
0,98,B,
0,99,O,
0,99,Y,
0,99,B,
1,0,O,48.0
1,0,Y,33.50690276110444
1,0,B,32.45799940635203
1,1,O,48.0
1,1,Y,33.4786701971168
1,1,B,32.5854108956602
1,2,O,48.0
1,2,Y,33.30598341232228
1,2,B,32.447973381730186
1,3,O,48.0
1,3,Y,33.35090854929997
1,3,B,32.514225181598064
1,4,O,48.0
1,4,Y,33.325764456554644
1,4,B,32.37020648967552
1,5,O,48.0
1,5,Y,33.25355871886121
1,5,B,32.49273167777105
1,6,O,48.0
1,6,Y,33.58014354066986
1,6,B,32.4635761589404
1,7,O,48.0
1,7,Y,33.38356164383562
1,7,B,32.52208106473079
1,8,O,48.0
1,8,Y,33.35727217863609
1,8,B,32.483209509658245
1,9,O,48.0
1,9,Y,33.127794561933534
1,9,B,32.37310774710597
1,10,O,48.0
1,10,Y,33.480757844878624
1,10,B,32.399289099526065
1,11,O,48.0
1,11,Y,33.32427536231884
1,11,B,32.51090528831789
1,12,O,48.0
1,12,Y,33.4
1,12,B,32.33108504398827
1,13,O,48.0
1,13,Y,33.32124963159446
1,13,B,32.52164502164502
1,14,O,48.0
1,14,Y,33.630264741275575
1,14,B,32.69149577804584
1,15,O,48.0
1,15,Y,33.257842844338214
1,15,B,32.46144468149954
1,16,O,48.0
1,16,Y,33.541943270971636
1,16,B,32.4814378314673
1,17,O,48.0
1,17,Y,33.23097826086956
1,17,B,32.54257246376812
1,18,O,48.0
1,18,Y,33.21303948576676
1,18,B,32.497022036926744
1,19,O,48.0
1,19,Y,33.48550512445095
1,19,B,32.46666666666667
1,20,O,48.0
1,20,Y,33.29012719563901
1,20,B,32.44277108433735
1,21,O,48.0
1,21,Y,33.4689366786141
1,21,B,32.44911438006605
1,22,O,48.0
1,22,Y,33.15653495440729
1,22,B,32.502416918429006
1,23,O,48.0
1,23,Y,33.442347390150395
1,23,B,32.571122011036174
1,24,O,48.0
1,24,Y,33.200298953662184
1,24,B,32.33432746793916
1,25,O,48.0
1,25,Y,33.22357844596606
1,25,B,32.44095439444277
1,26,O,48.0
1,26,Y,33.39541803034811
1,26,B,32.447976011994
1,27,O,48.0
1,27,Y,33.14433293978748
1,27,B,32.278108268887564
1,28,O,48.0
1,28,Y,33.69929036073329
1,28,B,32.56733091787439
1,29,O,48.0
1,29,Y,33.26980792316927
1,29,B,32.638948995363215
1,30,O,48.0
1,30,Y,33.483043350044234
1,30,B,32.43930808231435
1,31,O,48.0
1,31,Y,33.274462284156314
1,31,B,32.47924187725632
1,32,O,48.0
1,32,Y,33.36648904677324
1,32,B,32.28478389579633
1,33,O,48.0
1,33,Y,33.35191322687557
1,33,B,32.5218824940048
1,34,O,48.0
1,34,Y,33.2851885924563
1,34,B,32.49254176610979
1,35,O,48.0
1,35,Y,33.51071536371868
1,35,B,32.49347954949614
1,36,O,48.0
1,36,Y,33.4303683737646
1,36,B,32.59295261239368
1,37,O,48.0
1,37,Y,33.3201360965048
1,37,B,32.59412470023981
1,38,O,48.0
1,38,Y,33.10156944033166
1,38,B,32.39380127620784
1,39,O,48.0
1,39,Y,33.5486276849642
1,39,B,32.57414678344911
1,40,O,48.0
1,40,Y,33.42189781021898
1,40,B,32.316520688613714
1,41,O,48.0
1,41,Y,33.04703415218694
1,41,B,32.408761329305136
1,42,O,48.0
1,42,Y,33.261631419939576
1,42,B,32.43310590329279
1,43,O,48.0
1,43,Y,33.28377153218495
1,43,B,32.35484821691718
1,44,O,48.0
1,44,Y,33.27675610491408
1,44,B,32.54855562384757
1,45,O,48.0
1,45,Y,33.20859444941809
1,45,B,32.4948948948949
1,46,O,48.0
1,46,Y,33.45839683023468
1,46,B,32.536650774731825
1,47,O,48.0
1,47,Y,33.53760863050644
1,47,B,32.5011911852293
1,48,O,48.0
1,48,Y,33.22245384157237
1,48,B,32.44930597465299
1,49,O,48.0
1,49,Y,33.32512165450122
1,49,B,32.59233762346603
1,50,O,48.0
1,50,Y,33.29140832595217
1,50,B,32.458230958230956
1,51,O,48.0
1,51,Y,33.80226325193568
1,51,B,32.55625186511489
1,52,O,48.0
1,52,Y,33.21166370633511
1,52,B,32.41165810933253
1,53,O,48.0
1,53,Y,33.27734138972809
1,53,B,32.43735224586288
1,54,O,48.0
1,54,Y,33.211532715864955
1,54,B,32.375528700906344
1,55,O,48.0
1,55,Y,33.56729634002361
1,55,B,32.471692400847715
1,56,O,48.0
1,56,Y,33.54666666666667
1,56,B,32.428654970760235
1,57,O,48.0
1,57,Y,33.280749471139316
1,57,B,32.43908251414954
1,58,O,48.0
1,58,Y,33.39769975786925
1,58,B,32.38520258367586
1,59,O,48.0
1,59,Y,33.18019093078759
1,59,B,32.51699846860643
1,60,O,48.0
1,60,Y,33.51396478445659
1,60,B,32.521829521829524
1,61,O,48.0
1,61,Y,33.23020094562648
1,61,B,32.55909653465346
1,62,O,48.0
1,62,Y,33.380375529981826
1,62,B,32.46917204932472
1,63,O,48.0
1,63,Y,33.65518292682927
1,63,B,32.49824046920821
1,64,O,48.0
1,64,Y,33.30962832894352
1,64,B,32.61807304785894
1,65,O,48.0
1,65,Y,33.46750902527076
1,65,B,32.476444444444446
1,66,O,48.0
1,66,Y,33.21976356471658
1,66,B,32.46692607003891
1,67,O,48.0
1,67,Y,33.354122938530736
1,67,B,32.47316341829085
1,68,O,48.0
1,68,Y,33.59516706443914
1,68,B,32.54477611940298
1,69,O,48.0
1,69,Y,33.324224746699414
1,69,B,32.543020457280385
1,70,O,48.0
1,70,Y,33.15894641235241
1,70,B,32.44769874476987
1,71,O,48.0
1,71,Y,33.47077018249304
1,71,B,32.6506419826814
1,72,O,48.0
1,72,Y,33.28501827040195
1,72,B,32.43952802359882
1,73,O,48.0
1,73,Y,33.17932943709628
1,73,B,32.468842729970326
1,74,O,48.0
1,74,Y,33.54910849199154
1,74,B,32.622249388753055
1,75,O,48.0
1,75,Y,33.14557535487768
1,75,B,32.44514959202176
1,76,O,48.0
1,76,Y,33.40534053405341
1,76,B,32.54146634615385
1,77,O,48.0
1,77,Y,33.03526220614828
1,77,B,32.3467813705132
1,78,O,48.0
1,78,Y,33.273809523809526
1,78,B,32.52355072463768
1,79,O,48.0
1,79,Y,33.33353383458647
1,79,B,32.4058229352347
1,80,O,48.0
1,80,Y,33.3362458571859
1,80,B,32.48355957767723
1,81,O,48.0
1,81,Y,33.69089291011569
1,81,B,32.43838862559242
1,82,O,48.0
1,82,Y,33.26936936936937
1,82,B,32.35799168152109
1,83,O,48.0
1,83,Y,33.365121806298276
1,83,B,32.354516034127684
1,84,O,48.0
1,84,Y,33.33402612826603
1,84,B,32.38057040998218
1,85,O,48.0
1,85,Y,33.270021478981285
1,85,B,32.57505222321695
1,86,O,48.0
1,86,Y,33.4113475177305
1,86,B,32.44518272425249
1,87,O,48.0
1,87,Y,33.613414634146345
1,87,B,32.537058823529414
1,88,O,48.0
1,88,Y,33.60733452593918
1,88,B,32.585417294365776
1,89,O,48.0
1,89,Y,33.29513064133017
1,89,B,32.37635054021609
1,90,O,48.0
1,90,Y,33.25060096153846
1,90,B,32.56592230039767
1,91,O,48.0
1,91,Y,33.312296296296296
1,91,B,32.49893842887474
1,92,O,48.0
1,92,Y,33.18220991074177
1,92,B,32.470362724859925
1,93,O,48.0
1,93,Y,33.520085209981744
1,93,B,32.62681598062954
1,94,O,48.0
1,94,Y,33.62626563430614
1,94,B,32.46069415603679
1,95,O,48.0
1,95,Y,33.21522470192602
1,95,B,32.570618094953716
1,96,O,48.0
1,96,Y,33.44001208824418
1,96,B,32.58345819598442
1,97,O,48.0
1,97,Y,33.26021634615385
1,97,B,32.48227383863081
1,98,O,48.0
1,98,Y,33.228476821192054
1,98,B,32.51451905626134
1,99,O,48.0
1,99,Y,33.11486898232785
1,99,B,32.587823439878235
2,0,O,48.0
2,0,Y,43.03903903903904
2,0,B,0.0
2,1,O,48.0
2,1,Y,43.588235294117645
2,1,B,48.0
2,2,O,48.0
2,2,Y,43.768115942028984
2,2,B,0.0
2,3,O,48.0
2,3,Y,43.198959687906374
2,3,B,0.0
2,4,O,48.0
2,4,Y,42.66527196652719
2,4,B,0.0
2,5,O,48.0
2,5,Y,43.78989361702128
2,5,B,0.0
2,6,O,48.0
2,6,Y,42.975806451612904
2,6,B,0.0
2,7,O,48.0
2,7,Y,44.244961240310076
2,7,B,0.0
2,8,O,48.0
2,8,Y,43.43278084714549
2,8,B,0.0
2,9,O,48.0
2,9,Y,43.015625
2,9,B,0.0
2,10,O,48.0
2,10,Y,44.00560224089636
2,10,B,0.0
2,11,O,48.0
2,11,Y,43.95897435897436
2,11,B,0.0
2,12,O,48.0
2,12,Y,43.82819383259912
2,12,B,0.0
2,13,O,48.0
2,13,Y,43.662049861495845
2,13,B,0.0
2,14,O,48.0
2,14,Y,43.880829015544045
2,14,B,47.0
2,15,O,48.0
2,15,Y,44.08955223880597
2,15,B,0.0
2,16,O,48.0
2,16,Y,44.296015180265655
2,16,B,0.0
2,17,O,48.0
2,17,Y,42.87644151565074
2,17,B,0.0
2,18,O,48.0
2,18,Y,43.14344262295082
2,18,B,0.0
2,19,O,48.0
2,19,Y,43.75115207373272
2,19,B,0.0
2,20,O,48.0
2,20,Y,44.04933586337761
2,20,B,0.0
2,21,O,48.0
2,21,Y,44.11180124223603
2,21,B,0.0
2,22,O,48.0
2,22,Y,44.49433962264151
2,22,B,0.0
2,23,O,48.0
2,23,Y,43.78803418803419
2,23,B,0.0
2,24,O,48.0
2,24,Y,44.17107309486781
2,24,B,0.0
2,25,O,48.0
2,25,Y,43.94980694980695
2,25,B,0.0
2,26,O,48.0
2,26,Y,43.36349453978159
2,26,B,0.0
2,27,O,48.0
2,27,Y,42.94584837545126
2,27,B,0.0
2,28,O,48.0
2,28,Y,43.95266272189349
2,28,B,0.0
2,29,O,48.0
2,29,Y,43.21203830369357
2,29,B,0.0
2,30,O,48.0
2,30,Y,43.9686684073107
2,30,B,0.0
2,31,O,48.0
2,31,Y,43.44596651445966
2,31,B,0.0
2,32,O,48.0
2,32,Y,44.13131313131313
2,32,B,0.0
2,33,O,48.0
2,33,Y,43.48199445983379
2,33,B,0.0
2,34,O,48.0
2,34,Y,44.55416666666667
2,34,B,0.0
2,35,O,48.0
2,35,Y,42.53558052434457
2,35,B,0.0
2,36,O,48.0
2,36,Y,42.917098445595855
2,36,B,0.0
2,37,O,48.0
2,37,Y,43.04250559284117
2,37,B,0.0
2,38,O,48.0
2,38,Y,43.69516728624535
2,38,B,0.0
2,39,O,48.0
2,39,Y,43.39
2,39,B,41.1
2,40,O,48.0
2,40,Y,43.73250388802489
2,40,B,0.0
2,41,O,48.0
2,41,Y,43.78991596638655
2,41,B,0.0
2,42,O,48.0
2,42,Y,44.308510638297875
2,42,B,0.0
2,43,O,48.0
2,43,Y,43.97127468581687
2,43,B,0.0
2,44,O,48.0
2,44,Y,42.99568034557235
2,44,B,0.0
2,45,O,48.0
2,45,Y,43.272394881170015
2,45,B,0.0
2,46,O,48.0
2,46,Y,43.17485265225933
2,46,B,0.0
2,47,O,48.0
2,47,Y,44.193737769080236
2,47,B,47.0
2,48,O,48.0
2,48,Y,43.93520518358531
2,48,B,0.0
2,49,O,48.0
2,49,Y,43.745019920318725
2,49,B,0.0
2,50,O,48.0
2,50,Y,43.782716049382714
2,50,B,0.0
2,51,O,48.0
2,51,Y,43.472636815920396
2,51,B,0.0
2,52,O,48.0
2,52,Y,43.576673866090715
2,52,B,42.0
2,53,O,48.0
2,53,Y,43.264462809917354
2,53,B,0.0
2,54,O,48.0
2,54,Y,43.50769230769231
2,54,B,0.0
2,55,O,48.0
2,55,Y,43.824847250509166
2,55,B,0.0
2,56,O,48.0
2,56,Y,43.43355119825708
2,56,B,0.0
2,57,O,48.0
2,57,Y,43.67515923566879
2,57,B,0.0
2,58,O,48.0
2,58,Y,43.736040609137056
2,58,B,0.0
2,59,O,48.0
2,59,Y,43.58469945355191
2,59,B,0.0
2,60,O,48.0
2,60,Y,43.73517786561265
2,60,B,0.0
2,61,O,48.0
2,61,Y,43.38116591928251
2,61,B,0.0
2,62,O,48.0
2,62,Y,43.51754385964912
2,62,B,0.0
2,63,O,48.0
2,63,Y,43.662721893491124
2,63,B,0.0
2,64,O,48.0
2,64,Y,44.152152152152155
2,64,B,0.0
2,65,O,48.0
2,65,Y,43.80514705882353
2,65,B,0.0
2,66,O,48.0
2,66,Y,43.96707818930041
2,66,B,0.0
2,67,O,48.0
2,67,Y,44.15909090909091
2,67,B,0.0
2,68,O,48.0
2,68,Y,43.2
2,68,B,0.0
2,69,O,48.0
2,69,Y,43.982412060301506
2,69,B,0.0
2,70,O,48.0
2,70,Y,43.43103448275862
2,70,B,0.0
2,71,O,48.0
2,71,Y,43.81288343558282
2,71,B,0.0
2,72,O,48.0
2,72,Y,43.905138339920946
2,72,B,0.0
2,73,O,48.0
2,73,Y,43.84662576687116
2,73,B,0.0
2,74,O,48.0
2,74,Y,43.555312157721794
2,74,B,0.0
2,75,O,48.0
2,75,Y,43.441717791411044
2,75,B,0.0
2,76,O,48.0
2,76,Y,43.013698630136986
2,76,B,0.0
2,77,O,48.0
2,77,Y,42.7929203539823
2,77,B,0.0
2,78,O,48.0
2,78,Y,44.217973231357554
2,78,B,0.0
2,79,O,48.0
2,79,Y,44.067692307692305
2,79,B,0.0
2,80,O,48.0
2,80,Y,44.057761732851986
2,80,B,0.0
2,81,O,48.0
2,81,Y,44.16051364365971
2,81,B,0.0
2,82,O,48.0
2,82,Y,43.74193548387097
2,82,B,0.0
2,83,O,48.0
2,83,Y,43.92375366568915
2,83,B,0.0
2,84,O,48.0
2,84,Y,43.794019933554814
2,84,B,0.0
2,85,O,48.0
2,85,Y,44.184357541899445
2,85,B,0.0
2,86,O,48.0
2,86,Y,43.9485294117647
2,86,B,0.0
2,87,O,48.0
2,87,Y,43.82051282051282
2,87,B,0.0
2,88,O,48.0
2,88,Y,43.77053824362606
2,88,B,0.0
2,89,O,48.0
2,89,Y,43.53719008264463
2,89,B,0.0
2,90,O,48.0
2,90,Y,42.9747191011236
2,90,B,0.0
2,91,O,48.0
2,91,Y,44.3068783068783
2,91,B,0.0
2,92,O,48.0
2,92,Y,44.41237113402062
2,92,B,0.0
2,93,O,48.0
2,93,Y,43.788608981380065
2,93,B,46.5
2,94,O,48.0
2,94,Y,44.2
2,94,B,0.0
2,95,O,48.0
2,95,Y,43.97841726618705
2,95,B,0.0
2,96,O,48.0
2,96,Y,43.71333333333333
2,96,B,0.0
2,97,O,48.0
2,97,Y,43.98793363499246
2,97,B,0.0
2,98,O,48.0
2,98,Y,43.39506172839506
2,98,B,0.0
2,99,O,48.0
2,99,Y,43.0098730606488
2,99,B,0.0
3,0,O,48.0
3,0,Y,44.94874184529357
3,0,B,0.0
3,1,O,48.0
3,1,Y,46.22509331036463
3,1,B,0.0
3,2,O,48.0
3,2,Y,45.56929347826087
3,2,B,0.0
3,3,O,48.0
3,3,Y,46.00520969002344
3,3,B,0.0
3,4,O,48.0
3,4,Y,45.47826086956522
3,4,B,0.0
3,5,O,48.0
3,5,Y,45.75130674002751
3,5,B,0.0
3,6,O,48.0
3,6,Y,45.91083166619034
3,6,B,0.0
3,7,O,48.0
3,7,Y,45.47479954180985
3,7,B,0.0
3,8,O,48.0
3,8,Y,45.50016
3,8,B,0.0
3,9,O,48.0
3,9,Y,45.51493710691824
3,9,B,0.0
3,10,O,48.0
3,10,Y,45.360560093348894
3,10,B,0.0
3,11,O,48.0
3,11,Y,46.046011131725415
3,11,B,0.0
3,12,O,48.0
3,12,Y,45.34834437086093
3,12,B,0.0
3,13,O,48.0
3,13,Y,45.604484047139984
3,13,B,0.0
3,14,O,48.0
3,14,Y,45.840448239060834
3,14,B,0.0
3,15,O,48.0
3,15,Y,46.26433785192909
3,15,B,0.0
3,16,O,48.0
3,16,Y,45.59862647844334
3,16,B,0.0
3,17,O,48.0
3,17,Y,45.58408138839019
3,17,B,0.0
3,18,O,48.0
3,18,Y,45.47697715289983
3,18,B,0.0
3,19,O,48.0
3,19,Y,45.23794002607562
3,19,B,0.0
3,20,O,48.0
3,20,Y,45.53392104254504
3,20,B,0.0
3,21,O,48.0
3,21,Y,46.05275304978569
3,21,B,0.0
3,22,O,48.0
3,22,Y,45.59438775510204
3,22,B,0.0
3,23,O,48.0
3,23,Y,45.7732250088308
3,23,B,0.0
3,24,O,48.0
3,24,Y,45.88650839606254
3,24,B,0.0
3,25,O,48.0
3,25,Y,45.641184573002754
3,25,B,0.0
3,26,O,48.0
3,26,Y,46.16688654353562
3,26,B,0.0
3,27,O,48.0
3,27,Y,45.9134328358209
3,27,B,0.0
3,28,O,48.0
3,28,Y,45.88623435722412
3,28,B,0.0
3,29,O,48.0
3,29,Y,45.885185185185186
3,29,B,0.0
3,30,O,48.0
3,30,Y,45.517296222664015
3,30,B,0.0
3,31,O,48.0
3,31,Y,45.871750433275565
3,31,B,0.0
3,32,O,48.0
3,32,Y,45.43271409152696
3,32,B,0.0
3,33,O,48.0
3,33,Y,45.84971098265896
3,33,B,0.0
3,34,O,48.0
3,34,Y,45.453579021970235
3,34,B,0.0
3,35,O,48.0
3,35,Y,45.58216726326066
3,35,B,0.0
3,36,O,48.0
3,36,Y,45.86316397228637
3,36,B,0.0
3,37,O,48.0
3,37,Y,45.42590518850317
3,37,B,0.0
3,38,O,48.0
3,38,Y,45.7618580307491
3,38,B,0.0
3,39,O,48.0
3,39,Y,45.47117296222664
3,39,B,0.0
3,40,O,48.0
3,40,Y,45.68648648648649
3,40,B,0.0
3,41,O,48.0
3,41,Y,45.71460095623391
3,41,B,0.0
3,42,O,48.0
3,42,Y,45.31546023235031
3,42,B,0.0
3,43,O,48.0
3,43,Y,45.86184210526316
3,43,B,0.0
3,44,O,48.0
3,44,Y,46.17236467236467
3,44,B,0.0
3,45,O,48.0
3,45,Y,45.62240402769037
3,45,B,0.0
3,46,O,48.0
3,46,Y,45.8496993987976
3,46,B,0.0
3,47,O,48.0
3,47,Y,45.691420331651045
3,47,B,0.0
3,48,O,48.0
3,48,Y,45.387259858442874
3,48,B,0.0
3,49,O,48.0
3,49,Y,45.32165023731289
3,49,B,0.0
3,50,O,48.0
3,50,Y,46.01674848397343
3,50,B,0.0
3,51,O,48.0
3,51,Y,45.89541160593792
3,51,B,0.0
3,52,O,48.0
3,52,Y,45.35928349982776
3,52,B,0.0
3,53,O,48.0
3,53,Y,45.63078089461713
3,53,B,0.0
3,54,O,48.0
3,54,Y,45.52719788297559
3,54,B,0.0
3,55,O,48.0
3,55,Y,45.90760869565217
3,55,B,0.0
3,56,O,48.0
3,56,Y,45.66039185555129
3,56,B,0.0
3,57,O,48.0
3,57,Y,45.787535410764875
3,57,B,0.0
3,58,O,48.0
3,58,Y,45.063358778625954
3,58,B,0.0
3,59,O,48.0
3,59,Y,45.528617363344054
3,59,B,0.0
3,60,O,48.0
3,60,Y,45.51429632380245
3,60,B,0.0
3,61,O,48.0
3,61,Y,46.442868400315206
3,61,B,0.0
3,62,O,48.0
3,62,Y,45.447109712937475
3,62,B,0.0
3,63,O,48.0
3,63,Y,45.32841932841933
3,63,B,0.0
3,64,O,48.0
3,64,Y,46.42471418146437
3,64,B,0.0
3,65,O,48.0
3,65,Y,45.72507788161994
3,65,B,0.0
3,66,O,48.0
3,66,Y,45.52992125984252
3,66,B,0.0
3,67,O,48.0
3,67,Y,45.721528288023514
3,67,B,0.0
3,68,O,48.0
3,68,Y,45.630213464696226
3,68,B,0.0
3,69,O,48.0
3,69,Y,46.00810810810811
3,69,B,0.0
3,70,O,48.0
3,70,Y,45.509238249594816
3,70,B,0.0
3,71,O,48.0
3,71,Y,45.81806696146557
3,71,B,0.0
3,72,O,48.0
3,72,Y,44.77623542476402
3,72,B,0.0
3,73,O,48.0
3,73,Y,45.73534743202417
3,73,B,0.0
3,74,O,48.0
3,74,Y,46.05403930131004
3,74,B,0.0
3,75,O,48.0
3,75,Y,45.82060448488788
3,75,B,0.0
3,76,O,48.0
3,76,Y,45.48282967032967
3,76,B,0.0
3,77,O,48.0
3,77,Y,45.85231193926846
3,77,B,0.0
3,78,O,48.0
3,78,Y,45.82147937411095
3,78,B,0.0
3,79,O,48.0
3,79,Y,45.7141041931385
3,79,B,0.0
3,80,O,48.0
3,80,Y,45.676560121765604
3,80,B,0.0
3,81,O,48.0
3,81,Y,46.13027082619129
3,81,B,0.0
3,82,O,48.0
3,82,Y,45.63089430894309
3,82,B,0.0
3,83,O,48.0
3,83,Y,45.51820448877805
3,83,B,0.0
3,84,O,48.0
3,84,Y,44.59377628259041
3,84,B,0.0
3,85,O,48.0
3,85,Y,45.37725903614458
3,85,B,0.0
3,86,O,48.0
3,86,Y,46.05085653104925
3,86,B,0.0
3,87,O,48.0
3,87,Y,45.94086021505376
3,87,B,0.0
3,88,O,48.0
3,88,Y,46.24451594033343
3,88,B,0.0
3,89,O,48.0
3,89,Y,45.50765136393879
3,89,B,0.0
3,90,O,48.0
3,90,Y,45.76190476190476
3,90,B,0.0
3,91,O,48.0
3,91,Y,45.15025906735751
3,91,B,0.0
3,92,O,48.0
3,92,Y,45.67746741154562
3,92,B,0.0
3,93,O,48.0
3,93,Y,45.95876288659794
3,93,B,0.0
3,94,O,48.0
3,94,Y,45.2275664034458
3,94,B,0.0
3,95,O,48.0
3,95,Y,45.59847698165455
3,95,B,0.0
3,96,O,48.0
3,96,Y,45.97077557137505
3,96,B,0.0
3,97,O,48.0
3,97,Y,45.883846397968895
3,97,B,0.0
3,98,O,48.0
3,98,Y,45.41576086956522
3,98,B,0.0
3,99,O,48.0
3,99,Y,46.119529719137816
3,99,B,0.0
4,0,O,48.0
4,0,Y,46.52287311115711
4,0,B,0.0
4,1,O,48.0
4,1,Y,47.13418530351438
4,1,B,0.0
4,2,O,48.0
4,2,Y,46.79366138448707
4,2,B,0.0
4,3,O,48.0
4,3,Y,47.12985571587125
4,3,B,0.0
4,4,O,48.0
4,4,Y,46.78784359272164
4,4,B,0.0
4,5,O,48.0
4,5,Y,47.004519433564326
4,5,B,0.0
4,6,O,48.0
4,6,Y,46.96014384177405
4,6,B,0.0
4,7,O,48.0
4,7,Y,46.89211320212613
4,7,B,0.0
4,8,O,48.0
4,8,Y,46.829378531073445
4,8,B,0.0
4,9,O,48.0
4,9,Y,46.6209480981825
4,9,B,0.0
4,10,O,48.0
4,10,Y,46.82917046490429
4,10,B,0.0
4,11,O,48.0
4,11,Y,47.008477842003856
4,11,B,0.0
4,12,O,48.0
4,12,Y,46.94067096347711
4,12,B,0.0
4,13,O,48.0
4,13,Y,46.97745744517712
4,13,B,0.0
4,14,O,48.0
4,14,Y,47.11104751001717
4,14,B,0.0
4,15,O,48.0
4,15,Y,47.14797136038186
4,15,B,0.0
4,16,O,48.0
4,16,Y,46.90728600861585
4,16,B,0.0
4,17,O,48.0
4,17,Y,46.92050337630448
4,17,B,0.0
4,18,O,48.0
4,18,Y,46.63563784610158
4,18,B,0.0
4,19,O,48.0
4,19,Y,46.85838429353074
4,19,B,0.0
4,20,O,48.0
4,20,Y,46.77835547852879
4,20,B,0.0
4,21,O,48.0
4,21,Y,46.898425333102615
4,21,B,0.0
4,22,O,48.0
4,22,Y,46.81467603434817
4,22,B,0.0
4,23,O,48.0
4,23,Y,46.80650291570949
4,23,B,0.0
4,24,O,48.0
4,24,Y,46.819467182616464
4,24,B,0.0
4,25,O,48.0
